,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
974,1681,c31f5f153518a417939517282d5edcc6dafc19307d008537dcb1a91a30e87270,SPA 2,"Quiero visita Europe otra vez para estudiar porque me gusta Europa mucho, quiero voy a Londres porque nunca he estado, y visita Francia un otra vez porque francia es una de mi favortia lugares.","Quiero visita Europe otra vez para estudiar porque me gusta Europa mucho, quiero voy a Londres porque nunca he estado, y visita Francia [un]{una}<ga:fm:det:inan> otra vez porque francia es una de [mi]{mis}<na:ps:det:inan> favortia lugares.",2,[mi]{mis}<na:ps:det:inan>,1,na:ps:det:inan,mis,mi,"['Quiero', 'visita', 'Europe', 'otra', 'vez', 'para', 'estudiar', 'porque', 'me', 'gusta', 'Europa', 'mucho', ',', 'quiero', 'voy', 'a', 'Londres', 'porque', 'nunca', 'he', 'estado', ',', 'y', 'visita', 'Francia', 'una', 'otra', 'vez', 'porque', 'francia', 'es', 'una', 'de', 'mis', 'favortia', 'lugares', '.']","[33, 71]",na:ps,"['Quiero', 'visita', 'Europe', 'otra', 'vez', 'para', 'estudiar', 'porque', 'me', 'gusta', 'Europa', 'mucho', ',', 'quiero', 'voy', 'a', 'Londres', 'porque', 'nunca', 'he', 'estado', ',', 'y', 'visita', 'Francia', 'una', 'otra', 'vez', 'porque', 'francia', 'es', 'una', 'de', 'mi', 'favortia', 'lugares', '.']",number agreement
977,1694,e1ef01445382b3f2f3269ff8c1c6e4ecb463d22c069638ff0810f82f854d24de,SPA 3,Phoenix tiene mucho espacio y los calles son grandes - mas grande de los calles California.,Phoenix tiene mucho espacio y [los]{las}<ga:fm:det:inan> calles son grandes - mas [grande]{grandes}<na:ps:adj:inan> de [los]{las}<ga:fm:det:inan> calles California.,3,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']","[5, 23]",ga:fm,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'los', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']",gender agreement
977,1694,e1ef01445382b3f2f3269ff8c1c6e4ecb463d22c069638ff0810f82f854d24de,SPA 3,Phoenix tiene mucho espacio y los calles son grandes - mas grande de los calles California.,Phoenix tiene mucho espacio y [los]{las}<ga:fm:det:inan> calles son grandes - mas [grande]{grandes}<na:ps:adj:inan> de [los]{las}<ga:fm:det:inan> calles California.,3,[grande]{grandes}<na:ps:adj:inan>,1,na:ps:adj:inan,grandes,grande,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']","[11, 29]",na:ps,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grande', 'de', 'las', 'calles', 'California', '.']",number agreement
977,1694,e1ef01445382b3f2f3269ff8c1c6e4ecb463d22c069638ff0810f82f854d24de,SPA 3,Phoenix tiene mucho espacio y los calles son grandes - mas grande de los calles California.,Phoenix tiene mucho espacio y [los]{las}<ga:fm:det:inan> calles son grandes - mas [grande]{grandes}<na:ps:adj:inan> de [los]{las}<ga:fm:det:inan> calles California.,3,[los]{las}<ga:fm:det:inan>,2,ga:fm:det:inan,las,los,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'las', 'calles', 'California', '.']","[13, 31]",ga:fm,"['Phoenix', 'tiene', 'mucho', 'espacio', 'y', 'las', 'calles', 'son', 'grandes', '-', 'mas', 'grandes', 'de', 'los', 'calles', 'California', '.']",gender agreement
977,1694,bd0006bcc1e6f39e5ff1854cb0e0dab17c5219470443f679be8f297c416f677e,SPA 3,Tambien me gusta todos los montanas y los flores del desierto.,Tambien me gusta [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> montanas y [los]{las}<ga:fm:det:inan> flores del desierto.,3,[todos]{todas}<ga:fm:det:inan>,0,ga:fm:det:inan,todas,todos,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']","[3, 16]",ga:fm,"['Tambien', 'me', 'gusta', 'todos', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']",gender agreement
977,1694,bd0006bcc1e6f39e5ff1854cb0e0dab17c5219470443f679be8f297c416f677e,SPA 3,Tambien me gusta todos los montanas y los flores del desierto.,Tambien me gusta [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> montanas y [los]{las}<ga:fm:det:inan> flores del desierto.,3,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']","[4, 17]",ga:fm,"['Tambien', 'me', 'gusta', 'todas', 'los', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']",gender agreement
977,1694,bd0006bcc1e6f39e5ff1854cb0e0dab17c5219470443f679be8f297c416f677e,SPA 3,Tambien me gusta todos los montanas y los flores del desierto.,Tambien me gusta [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> montanas y [los]{las}<ga:fm:det:inan> flores del desierto.,3,[los]{las}<ga:fm:det:inan>,2,ga:fm:det:inan,las,los,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'las', 'flores', 'del', 'desierto', '.']","[7, 20]",ga:fm,"['Tambien', 'me', 'gusta', 'todas', 'las', 'montanas', 'y', 'los', 'flores', 'del', 'desierto', '.']",gender agreement
977,1694,7bce1ef23a527eb42d077932407d7c202a3fec0791f26859e0528c45b3c3a52c,SPA 3,"Phoenix solo tiene dos tipos de comida: comida mexicano, y comida americano.","Phoenix solo tiene dos tipos de comida: comida [mexicano]{mexicana}<ga:fm:adj:inan>, y comida [americano]{americana}<ga:fm:adj:inan>.",2,[mexicano]{mexicana}<ga:fm:adj:inan>,0,ga:fm:adj:inan,mexicana,mexicano,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicana', ',', 'y', 'comida', 'americana', '.']","[9, 25]",ga:fm,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicano', ',', 'y', 'comida', 'americana', '.']",gender agreement
977,1694,7bce1ef23a527eb42d077932407d7c202a3fec0791f26859e0528c45b3c3a52c,SPA 3,"Phoenix solo tiene dos tipos de comida: comida mexicano, y comida americano.","Phoenix solo tiene dos tipos de comida: comida [mexicano]{mexicana}<ga:fm:adj:inan>, y comida [americano]{americana}<ga:fm:adj:inan>.",2,[americano]{americana}<ga:fm:adj:inan>,1,ga:fm:adj:inan,americana,americano,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicana', ',', 'y', 'comida', 'americana', '.']","[13, 29]",ga:fm,"['Phoenix', 'solo', 'tiene', 'dos', 'tipos', 'de', 'comida', ':', 'comida', 'mexicana', ',', 'y', 'comida', 'americano', '.']",gender agreement
977,1694,c7c0b362d94267ad42edf9d5ef6b186129d010e5a366598637f910c6477c5696,SPA 3,Tuscon es un ciudad que tiene muchos universidades; es un ciudad muy similar de Davis.,Tuscon es [un]{una}<ga:fm:det:inan> ciudad que tiene [muchos]{muchas}<ga:fm:det:inan> universidades es [un]{una}<ga:fm:det:inan> ciudad muy similar de Davis.,3,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']","[2, 19]",ga:fm,"['Tuscon', 'es', 'un', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']",gender agreement
977,1694,c7c0b362d94267ad42edf9d5ef6b186129d010e5a366598637f910c6477c5696,SPA 3,Tuscon es un ciudad que tiene muchos universidades; es un ciudad muy similar de Davis.,Tuscon es [un]{una}<ga:fm:det:inan> ciudad que tiene [muchos]{muchas}<ga:fm:det:inan> universidades es [un]{una}<ga:fm:det:inan> ciudad muy similar de Davis.,3,[muchos]{muchas}<ga:fm:det:inan>,1,ga:fm:det:inan,muchas,muchos,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']","[6, 23]",ga:fm,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchos', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']",gender agreement
977,1694,c7c0b362d94267ad42edf9d5ef6b186129d010e5a366598637f910c6477c5696,SPA 3,Tuscon es un ciudad que tiene muchos universidades; es un ciudad muy similar de Davis.,Tuscon es [un]{una}<ga:fm:det:inan> ciudad que tiene [muchos]{muchas}<ga:fm:det:inan> universidades es [un]{una}<ga:fm:det:inan> ciudad muy similar de Davis.,3,[un]{una}<ga:fm:det:inan>,2,ga:fm:det:inan,una,un,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'una', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']","[9, 26]",ga:fm,"['Tuscon', 'es', 'una', 'ciudad', 'que', 'tiene', 'muchas', 'universidades', 'es', 'un', 'ciudad', 'muy', 'similar', 'de', 'Davis', '.']",gender agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[3, 19]",ga:fm,"['En', 'conclusion', ',', 'un', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']",gender agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[vacacion]{vacaciones}<in:s:noun:inan>,1,in:s:noun:inan,vacaciones,vacacion,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[4, 20]",in:s,"['En', 'conclusion', ',', 'una', 'vacacion', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']",number agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[perfecto]{perfecta}<ga:fm:adj:inan>,2,ga:fm:adj:inan,perfecta,perfecto,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[5, 21]",ga:fm,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecto', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']",gender agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[un]{una}<ga:fm:det:inan>,3,ga:fm:det:inan,una,un,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[9, 25]",ga:fm,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'un', 'vacaciones', 'del', 'estado', 'Arizona', '.']",gender agreement
977,1694,68336da9ec55d0fb69a214cfa003065b7817fa4ea4e936d97e68d97dc5d7bdfb,SPA 3,"En conclusion, un vacacion perfecto para mi es un vacacion del estado Arizona.","En conclusion, [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> para mi es [un]{una}<ga:fm:det:inan> [vacacion]{vacaciones}<in:s:noun:inan> del estado Arizona.",5,[vacacion]{vacaciones}<in:s:noun:inan>,4,in:s:noun:inan,vacaciones,vacacion,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacaciones', 'del', 'estado', 'Arizona', '.']","[10, 26]",in:s,"['En', 'conclusion', ',', 'una', 'vacaciones', 'perfecta', 'para', 'mi', 'es', 'una', 'vacacion', 'del', 'estado', 'Arizona', '.']",number agreement
979,1698,be2f03a0c0daa4b52dc83e31ec7a9bf94a72a9383ca37fee966c0ce382ffcc28,SPA 3,Tienen pirámides que son hechas de piedras y a mi me encanta aprender sobre la historia de estos pirámides.,Tienen pirámides que son hechas de [piedras]{piedra}<na:sp:noun:inan> y a mi me encanta aprender sobre la historia de [estos]{estas}<ga:fm:det:inan> pirámides.,2,[piedras]{piedra}<na:sp:noun:inan>,0,na:sp:noun:inan,piedra,piedras,"['Tienen', 'pirámides', 'que', 'son', 'hechas', 'de', 'piedra', 'y', 'a', 'mi', 'me', 'encanta', 'aprender', 'sobre', 'la', 'historia', 'de', 'estas', 'pirámides', '.']","[6, 27]",na:sp,"['Tienen', 'pirámides', 'que', 'son', 'hechas', 'de', 'piedras', 'y', 'a', 'mi', 'me', 'encanta', 'aprender', 'sobre', 'la', 'historia', 'de', 'estas', 'pirámides', '.']",number agreement
979,1698,be2f03a0c0daa4b52dc83e31ec7a9bf94a72a9383ca37fee966c0ce382ffcc28,SPA 3,Tienen pirámides que son hechas de piedras y a mi me encanta aprender sobre la historia de estos pirámides.,Tienen pirámides que son hechas de [piedras]{piedra}<na:sp:noun:inan> y a mi me encanta aprender sobre la historia de [estos]{estas}<ga:fm:det:inan> pirámides.,2,[estos]{estas}<ga:fm:det:inan>,1,ga:fm:det:inan,estas,estos,"['Tienen', 'pirámides', 'que', 'son', 'hechas', 'de', 'piedra', 'y', 'a', 'mi', 'me', 'encanta', 'aprender', 'sobre', 'la', 'historia', 'de', 'estas', 'pirámides', '.']","[17, 38]",ga:fm,"['Tienen', 'pirámides', 'que', 'son', 'hechas', 'de', 'piedra', 'y', 'a', 'mi', 'me', 'encanta', 'aprender', 'sobre', 'la', 'historia', 'de', 'estos', 'pirámides', '.']",gender agreement
981,1702,0c150464a1029ad73224338042dd3d4eff99593f1c928fe9420af9c4ae3376cf,SPA 3,Las montanas de Armenia son grande y bonita.,Las montanas de Armenia son [grande]{grandes}<na:ps:adj:inan> y [bonita]{bonitas}<na:ps:adj:inan>.,2,[grande]{grandes}<na:ps:adj:inan>,0,na:ps:adj:inan,grandes,grande,"['Las', 'montanas', 'de', 'Armenia', 'son', 'grandes', 'y', 'bonitas', '.']","[5, 15]",na:ps,"['Las', 'montanas', 'de', 'Armenia', 'son', 'grande', 'y', 'bonitas', '.']",number agreement
981,1702,0c150464a1029ad73224338042dd3d4eff99593f1c928fe9420af9c4ae3376cf,SPA 3,Las montanas de Armenia son grande y bonita.,Las montanas de Armenia son [grande]{grandes}<na:ps:adj:inan> y [bonita]{bonitas}<na:ps:adj:inan>.,2,[bonita]{bonitas}<na:ps:adj:inan>,1,na:ps:adj:inan,bonitas,bonita,"['Las', 'montanas', 'de', 'Armenia', 'son', 'grandes', 'y', 'bonitas', '.']","[7, 17]",na:ps,"['Las', 'montanas', 'de', 'Armenia', 'son', 'grandes', 'y', 'bonita', '.']",number agreement
982,1704,1e52ab3ce0541f496dc0cac13d210126fc7aa2818d972f2b1ad0c29e747820cb,SPA 3,La gente de Puerto Rico era muy simpático y gracioso.,La gente de Puerto Rico era muy [simpático]{simpática}<ga:fm:adj:inan> y [gracioso]{graciosa}<ga:fm:adj:an>.,2,[simpático]{simpática}<ga:fm:adj:inan>,0,ga:fm:adj:inan,simpática,simpático,"['La', 'gente', 'de', 'Puerto', 'Rico', 'era', 'muy', 'simpática', 'y', 'graciosa', '.']","[7, 19]",ga:fm,"['La', 'gente', 'de', 'Puerto', 'Rico', 'era', 'muy', 'simpático', 'y', 'graciosa', '.']",gender agreement
982,1704,1e52ab3ce0541f496dc0cac13d210126fc7aa2818d972f2b1ad0c29e747820cb,SPA 3,La gente de Puerto Rico era muy simpático y gracioso.,La gente de Puerto Rico era muy [simpático]{simpática}<ga:fm:adj:inan> y [gracioso]{graciosa}<ga:fm:adj:an>.,2,[gracioso]{graciosa}<ga:fm:adj:an>,1,ga:fm:adj:an,graciosa,gracioso,"['La', 'gente', 'de', 'Puerto', 'Rico', 'era', 'muy', 'simpática', 'y', 'graciosa', '.']","[9, 21]",ga:fm,"['La', 'gente', 'de', 'Puerto', 'Rico', 'era', 'muy', 'simpática', 'y', 'gracioso', '.']",gender agreement
983,1707,11d0b3e58c8209613cdf8e12d2b9d71b93f4fa901da2eafd7a968eacdfc10402,SPA 3,"También, mis amigas y yo probaríamos comida tailandesa auténtica y compararía a las restaurantes tailandesa en los estados unidos.","También, mis amigas y yo probaríamos comida tailandesa auténtica y compararía a [las]{los}<ga:mf:det:inan> restaurantes [tailandesa]{taliandeses}<ga:na:mf:ps:adj:inan> en los estados unidos.",2,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['También', ',', 'mis', 'amigas', 'y', 'yo', 'probaríamos', 'comida', 'tailandesa', 'auténtica', 'y', 'compararía', 'a', 'los', 'restaurantes', 'taliandeses', 'en', 'los', 'estados', 'unidos', '.']","[13, 35]",ga:mf,"['También', ',', 'mis', 'amigas', 'y', 'yo', 'probaríamos', 'comida', 'tailandesa', 'auténtica', 'y', 'compararía', 'a', 'las', 'restaurantes', 'taliandeses', 'en', 'los', 'estados', 'unidos', '.']",gender agreement
983,1707,11d0b3e58c8209613cdf8e12d2b9d71b93f4fa901da2eafd7a968eacdfc10402,SPA 3,"También, mis amigas y yo probaríamos comida tailandesa auténtica y compararía a las restaurantes tailandesa en los estados unidos.","También, mis amigas y yo probaríamos comida tailandesa auténtica y compararía a [las]{los}<ga:mf:det:inan> restaurantes [tailandesa]{taliandeses}<ga:na:mf:ps:adj:inan> en los estados unidos.",2,[tailandesa]{taliandeses}<ga:na:mf:ps:adj:inan>,1,ga:na:mf:ps:adj:inan,taliandeses,tailandesa,"['También', ',', 'mis', 'amigas', 'y', 'yo', 'probaríamos', 'comida', 'tailandesa', 'auténtica', 'y', 'compararía', 'a', 'los', 'restaurantes', 'taliandeses', 'en', 'los', 'estados', 'unidos', '.']","[15, 37]",ga:na:mf:ps,"['También', ',', 'mis', 'amigas', 'y', 'yo', 'probaríamos', 'comida', 'tailandesa', 'auténtica', 'y', 'compararía', 'a', 'los', 'restaurantes', 'tailandesa', 'en', 'los', 'estados', 'unidos', '.']",gender and number agreement
985,1711,5b654ef9c0ec82b8f7e989d47322738aac1584c5a45a53fb8379dab94f2d21d3,SPA 1,"Yo se que muchas marcars famosa y popular son de Francia, como Givenchy, Chanel, Saint Laurent y Balenciaga.","Yo se que muchas marcars [famosa]{famosas}<na:ps:adj:inan> y [popular]{populares}<na:ps:adj:inan> son de Francia, como Givenchy, Chanel, Saint Laurent y Balenciaga.",2,[famosa]{famosas}<na:ps:adj:inan>,0,na:ps:adj:inan,famosas,famosa,"['Yo', 'se', 'que', 'muchas', 'marcars', 'famosas', 'y', 'populares', 'son', 'de', 'Francia', ',', 'como', 'Givenchy', ',', 'Chanel', ',', 'Saint', 'Laurent', 'y', 'Balenciaga', '.']","[5, 28]",na:ps,"['Yo', 'se', 'que', 'muchas', 'marcars', 'famosa', 'y', 'populares', 'son', 'de', 'Francia', ',', 'como', 'Givenchy', ',', 'Chanel', ',', 'Saint', 'Laurent', 'y', 'Balenciaga', '.']",number agreement
985,1711,5b654ef9c0ec82b8f7e989d47322738aac1584c5a45a53fb8379dab94f2d21d3,SPA 1,"Yo se que muchas marcars famosa y popular son de Francia, como Givenchy, Chanel, Saint Laurent y Balenciaga.","Yo se que muchas marcars [famosa]{famosas}<na:ps:adj:inan> y [popular]{populares}<na:ps:adj:inan> son de Francia, como Givenchy, Chanel, Saint Laurent y Balenciaga.",2,[popular]{populares}<na:ps:adj:inan>,1,na:ps:adj:inan,populares,popular,"['Yo', 'se', 'que', 'muchas', 'marcars', 'famosas', 'y', 'populares', 'son', 'de', 'Francia', ',', 'como', 'Givenchy', ',', 'Chanel', ',', 'Saint', 'Laurent', 'y', 'Balenciaga', '.']","[7, 30]",na:ps,"['Yo', 'se', 'que', 'muchas', 'marcars', 'famosas', 'y', 'popular', 'son', 'de', 'Francia', ',', 'como', 'Givenchy', ',', 'Chanel', ',', 'Saint', 'Laurent', 'y', 'Balenciaga', '.']",number agreement
986,1712,a16442e7d4d8aa8a9e8c194eca0f140513f1abbc6abfb3d92c96e9ca6c264a0e,SPA 3,Yo vivo en un hotel y traigo mucho maletas porque tengo muchas ropas.Voy a la playa todos las dias y tomo el sol.,Yo vivo en un hotel y traigo [mucho]{muchas}<ga:na:fm:ps:det:inan> maletas porque tengo muchas [ropas]{ropa}<na:sp:noun:inan>.Voy a la playa todos [las]{los}<ga:mf:det:aty:inan> dias y tomo el sol.,3,[mucho]{muchas}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,muchas,mucho,"['Yo', 'vivo', 'en', 'un', 'hotel', 'y', 'traigo', 'muchas', 'maletas', 'porque', 'tengo', 'muchas', 'ropa', '.', 'Voy', 'a', 'la', 'playa', 'todos', 'los', 'dias', 'y', 'tomo', 'el', 'sol', '.']","[7, 34]",ga:na:fm:ps,"['Yo', 'vivo', 'en', 'un', 'hotel', 'y', 'traigo', 'mucho', 'maletas', 'porque', 'tengo', 'muchas', 'ropa', '.', 'Voy', 'a', 'la', 'playa', 'todos', 'los', 'dias', 'y', 'tomo', 'el', 'sol', '.']",gender and number agreement
986,1712,a16442e7d4d8aa8a9e8c194eca0f140513f1abbc6abfb3d92c96e9ca6c264a0e,SPA 3,Yo vivo en un hotel y traigo mucho maletas porque tengo muchas ropas.Voy a la playa todos las dias y tomo el sol.,Yo vivo en un hotel y traigo [mucho]{muchas}<ga:na:fm:ps:det:inan> maletas porque tengo muchas [ropas]{ropa}<na:sp:noun:inan>.Voy a la playa todos [las]{los}<ga:mf:det:aty:inan> dias y tomo el sol.,3,[ropas]{ropa}<na:sp:noun:inan>,1,na:sp:noun:inan,ropa,ropas,"['Yo', 'vivo', 'en', 'un', 'hotel', 'y', 'traigo', 'muchas', 'maletas', 'porque', 'tengo', 'muchas', 'ropa', '.', 'Voy', 'a', 'la', 'playa', 'todos', 'los', 'dias', 'y', 'tomo', 'el', 'sol', '.']","[12, 39]",na:sp,"['Yo', 'vivo', 'en', 'un', 'hotel', 'y', 'traigo', 'muchas', 'maletas', 'porque', 'tengo', 'muchas', 'ropas', '.', 'Voy', 'a', 'la', 'playa', 'todos', 'los', 'dias', 'y', 'tomo', 'el', 'sol', '.']",number agreement
986,1712,a16442e7d4d8aa8a9e8c194eca0f140513f1abbc6abfb3d92c96e9ca6c264a0e,SPA 3,Yo vivo en un hotel y traigo mucho maletas porque tengo muchas ropas.Voy a la playa todos las dias y tomo el sol.,Yo vivo en un hotel y traigo [mucho]{muchas}<ga:na:fm:ps:det:inan> maletas porque tengo muchas [ropas]{ropa}<na:sp:noun:inan>.Voy a la playa todos [las]{los}<ga:mf:det:aty:inan> dias y tomo el sol.,3,[las]{los}<ga:mf:det:aty:inan>,2,ga:mf:det:aty:inan,los,las,"['Yo', 'vivo', 'en', 'un', 'hotel', 'y', 'traigo', 'muchas', 'maletas', 'porque', 'tengo', 'muchas', 'ropa', '.', 'Voy', 'a', 'la', 'playa', 'todos', 'los', 'dias', 'y', 'tomo', 'el', 'sol', '.']","[19, 46]",ga:mf:det:aty,"['Yo', 'vivo', 'en', 'un', 'hotel', 'y', 'traigo', 'muchas', 'maletas', 'porque', 'tengo', 'muchas', 'ropa', '.', 'Voy', 'a', 'la', 'playa', 'todos', 'las', 'dias', 'y', 'tomo', 'el', 'sol', '.']",gender agreement
986,1712,bbe2b9dd386d4eed033d71561edf8b0acf93313a61fc5fa7a99b4fb0297a529f,SPA 3,My vacacion perfecta es durante el verano porque la clima es my favorita!,My [vacacion]{vacaciones}<in:s:noun:inan> perfecta es durante el verano porque [la]{el}<ga:mf:det:aty:inan> clima es my [favorita]{favorito}<ga:mf:adj:aty:inan>!,3,[vacacion]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacacion,"['My', 'vacaciones', 'perfecta', 'es', 'durante', 'el', 'verano', 'porque', 'el', 'clima', 'es', 'my', 'favorito', '!']","[1, 16]",in:s,"['My', 'vacacion', 'perfecta', 'es', 'durante', 'el', 'verano', 'porque', 'el', 'clima', 'es', 'my', 'favorito', '!']",number agreement
986,1712,bbe2b9dd386d4eed033d71561edf8b0acf93313a61fc5fa7a99b4fb0297a529f,SPA 3,My vacacion perfecta es durante el verano porque la clima es my favorita!,My [vacacion]{vacaciones}<in:s:noun:inan> perfecta es durante el verano porque [la]{el}<ga:mf:det:aty:inan> clima es my [favorita]{favorito}<ga:mf:adj:aty:inan>!,3,[la]{el}<ga:mf:det:aty:inan>,1,ga:mf:det:aty:inan,el,la,"['My', 'vacaciones', 'perfecta', 'es', 'durante', 'el', 'verano', 'porque', 'el', 'clima', 'es', 'my', 'favorito', '!']","[8, 23]",ga:mf:det:aty,"['My', 'vacaciones', 'perfecta', 'es', 'durante', 'el', 'verano', 'porque', 'la', 'clima', 'es', 'my', 'favorito', '!']",gender agreement
