,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
583,1005,01cefae0cf0ba82ef577ddf73732e3f5a92547abaf79ab3ab4cdb5835da5d2e4,SPA 3,"Cuando mis amigos y yo vamos a Honolulu, la clima es perfecto.","Cuando mis amigos y yo vamos a Honolulu, [la]{el}<ga:mf:det:aty:inan> clima es perfecto.",1,[la]{el}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,el,la,"['Cuando', 'mis', 'amigos', 'y', 'yo', 'vamos', 'a', 'Honolulu', ',', 'el', 'clima', 'es', 'perfecto', '.']","[9, 24]",ga:mf:det:aty,"['Cuando', 'mis', 'amigos', 'y', 'yo', 'vamos', 'a', 'Honolulu', ',', 'la', 'clima', 'es', 'perfecto', '.']",gender agreement
583,1005,5061b5cad963f2224cc0ba248d0df8b51cb6130584884073ad0577e15c4beeaf,SPA 3,Hay un cielo azul con muchos nubes blancas.,Hay un cielo azul con [muchos]{muchas}<ga:fm:det:inan> nubes blancas.,1,[muchos]{muchas}<ga:fm:det:inan>,0,ga:fm:det:inan,muchas,muchos,"['Hay', 'un', 'cielo', 'azul', 'con', 'muchas', 'nubes', 'blancas', '.']","[5, 15]",ga:fm,"['Hay', 'un', 'cielo', 'azul', 'con', 'muchos', 'nubes', 'blancas', '.']",gender agreement
583,1005,553a0b0e609cbd3014e5c54a3ead7efb9be2355aa7af4addb9f7b96c8188a6ce,SPA 3,"Cuando llegamos en Honolulu, vamos a alquilar un coche nueva.","Cuando llegamos en Honolulu, vamos a alquilar un coche [nueva]{nuevo}<ga:mf:adj:inan>.",1,[nueva]{nuevo}<ga:mf:adj:inan>,0,ga:mf:adj:inan,nuevo,nueva,"['Cuando', 'llegamos', 'en', 'Honolulu', ',', 'vamos', 'a', 'alquilar', 'un', 'coche', 'nuevo', '.']","[10, 23]",ga:mf,"['Cuando', 'llegamos', 'en', 'Honolulu', ',', 'vamos', 'a', 'alquilar', 'un', 'coche', 'nueva', '.']",gender agreement
583,1005,2708a386a18bb8c5e3e20b9982b56a1fef95f65a8f01d6359adc8bdb6d16b49e,SPA 3,"Nuestro cuarto de hotel es una suite y tiene un televisión muy grande, cuatro camas king, y dos baños.","Nuestro cuarto de hotel es una suite y tiene [un]{una}<ga:fm:det:inan> televisión muy grande, cuatro camas king, y dos baños.",1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Nuestro', 'cuarto', 'de', 'hotel', 'es', 'una', 'suite', 'y', 'tiene', 'una', 'televisión', 'muy', 'grande', ',', 'cuatro', 'camas', 'king', ',', 'y', 'dos', 'baños', '.']","[9, 32]",ga:fm,"['Nuestro', 'cuarto', 'de', 'hotel', 'es', 'una', 'suite', 'y', 'tiene', 'un', 'televisión', 'muy', 'grande', ',', 'cuatro', 'camas', 'king', ',', 'y', 'dos', 'baños', '.']",gender agreement
583,1005,1cd0e74ade7ad5386d909de43fbc8f06d1095ba64bcc657043d8d9e28bce5993,SPA 3,"

El próxima día, vamos a comer el desayuno tardío y pasar más tiempo en la playa.","El [próxima]{próximo}<ga:mf:det:aty:inan> día, vamos a comer el desayuno tardío y pasar más tiempo en la playa.",1,[próxima]{próximo}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,próximo,próxima,"['El', 'próximo', 'día', ',', 'vamos', 'a', 'comer', 'el', 'desayuno', 'tardío', 'y', 'pasar', 'más', 'tiempo', 'en', 'la', 'playa', '.']","[1, 20]",ga:mf:det:aty,"['El', 'próxima', 'día', ',', 'vamos', 'a', 'comer', 'el', 'desayuno', 'tardío', 'y', 'pasar', 'más', 'tiempo', 'en', 'la', 'playa', '.']",gender agreement
583,1005,bb5357aa35e532991a3b97f47d4cc5a307e2acaef894f2baeb4f700cff0939f7,SPA 3,"Si queremos, podemos a relajar en nuestro suite y ver la televisión.","Si queremos, podemos a relajar en [nuestro]{nuestra}<ga:fm:det:inan> suite y ver la televisión.",1,[nuestro]{nuestra}<ga:fm:det:inan>,0,ga:fm:det:inan,nuestra,nuestro,"['Si', 'queremos', ',', 'podemos', 'a', 'relajar', 'en', 'nuestra', 'suite', 'y', 'ver', 'la', 'televisión', '.']","[7, 22]",ga:fm,"['Si', 'queremos', ',', 'podemos', 'a', 'relajar', 'en', 'nuestro', 'suite', 'y', 'ver', 'la', 'televisión', '.']",gender agreement
584,1006,961b24bfa709ea70a4a1b9cc1d58228d1ba957047c1c78b5e6c59f8a137286f9,SPA 3,Cuando voy a la baracelona me gustaria ir a la partido con los fans de Barcelona.,Cuando voy a la baracelona me gustaria ir a [la]{el}<ga:mf:det:inan> partido con los fans de Barcelona.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Cuando', 'voy', 'a', 'la', 'baracelona', 'me', 'gustaria', 'ir', 'a', 'el', 'partido', 'con', 'los', 'fans', 'de', 'Barcelona', '.']","[9, 27]",ga:mf,"['Cuando', 'voy', 'a', 'la', 'baracelona', 'me', 'gustaria', 'ir', 'a', 'la', 'partido', 'con', 'los', 'fans', 'de', 'Barcelona', '.']",gender agreement
584,1006,3f9f73959fdaedf89cf0befb876ec1c00fe92c1e471c2e2360f715db150720ae,SPA 3,Me encanta esquiar y Switzerland tienen las montanas mejor.,Me encanta esquiar y Switzerland tienen las montanas [mejor]{mejores}<na:ps:adj:inan>.,1,[mejor]{mejores}<na:ps:adj:inan>,0,na:ps:adj:inan,mejores,mejor,"['Me', 'encanta', 'esquiar', 'y', 'Switzerland', 'tienen', 'las', 'montanas', 'mejores', '.']","[8, 19]",na:ps,"['Me', 'encanta', 'esquiar', 'y', 'Switzerland', 'tienen', 'las', 'montanas', 'mejor', '.']",number agreement
584,1006,c6e5cbc126b0f501c98163a901264d242b5145cfa3bde5912860c42955604e61,SPA 3,Los torros son mucho fuerte pero no les asusto.,Los torros son mucho [fuerte]{fuertes}<na:ps:adj:inan> pero no les asusto.,1,[fuerte]{fuertes}<na:ps:adj:inan>,0,na:ps:adj:inan,fuertes,fuerte,"['Los', 'torros', 'son', 'mucho', 'fuertes', 'pero', 'no', 'les', 'asusto', '.']","[4, 15]",na:ps,"['Los', 'torros', 'son', 'mucho', 'fuerte', 'pero', 'no', 'les', 'asusto', '.']",number agreement
584,1006,2126763615f382a696522ea1d272fa98fb1b366a31632290e7810d89fe73577f,SPA 3,Viajaria a la todos los paises y va a la ciudades.,Viajaria a la todos los paises y va a [la]{las}<na:ps:det:inan> ciudades.,1,[la]{las}<na:ps:det:inan>,0,na:ps:det:inan,las,la,"['Viajaria', 'a', 'la', 'todos', 'los', 'paises', 'y', 'va', 'a', 'las', 'ciudades', '.']","[9, 22]",na:ps,"['Viajaria', 'a', 'la', 'todos', 'los', 'paises', 'y', 'va', 'a', 'la', 'ciudades', '.']",number agreement
584,1006,de6133a4c2cc212a68234004b02782263a736e81926c9bd420da15000f1ee3c9,SPA 3,Tal vez veria el a la Portugal.,Tal vez veria el a [la]{el}<ga:mf:det:inan> Portugal.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Tal', 'vez', 'veria', 'el', 'a', 'el', 'Portugal', '.']","[5, 14]",ga:mf,"['Tal', 'vez', 'veria', 'el', 'a', 'la', 'Portugal', '.']",gender agreement
585,1009,a7700ea08ab4f44e598aa321ab85404bcc8770700849d31409ed26eb3249aa48,SPA 3,"Las vacaciones perfectas también tendrían una piscina de borde infinito donde puedo simplemente sentarme y mirar el mar durante horas, bebiendo mi champaña.","Las vacaciones perfectas también tendrían una piscina de borde infinito donde puedo simplemente sentarme y mirar el mar durante horas, bebiendo mi [champaña]{champán}<ig:f:noun:inan>.",1,[champaña]{champán}<ig:f:noun:inan>,0,ig:f:noun:inan,champán,champaña,"['Las', 'vacaciones', 'perfectas', 'también', 'tendrían', 'una', 'piscina', 'de', 'borde', 'infinito', 'donde', 'puedo', 'simplemente', 'sentarme', 'y', 'mirar', 'el', 'mar', 'durante', 'horas', ',', 'bebiendo', 'mi', 'champán', '.']","[23, 49]",ig:f,"['Las', 'vacaciones', 'perfectas', 'también', 'tendrían', 'una', 'piscina', 'de', 'borde', 'infinito', 'donde', 'puedo', 'simplemente', 'sentarme', 'y', 'mirar', 'el', 'mar', 'durante', 'horas', ',', 'bebiendo', 'mi', 'champaña', '.']",gender agreement
586,1011,1a027364fc3e61e646541019dfdab8c4e9cc955b7a043c61a21c89d9b143005d,SPA 3,Me gusta veo la ciudad y la naturaleza es hermoso.,Me gusta veo la ciudad y la naturaleza es [hermoso]{hermosa}<ga:fm:adj:inan>.,1,[hermoso]{hermosa}<ga:fm:adj:inan>,0,ga:fm:adj:inan,hermosa,hermoso,"['Me', 'gusta', 'veo', 'la', 'ciudad', 'y', 'la', 'naturaleza', 'es', 'hermosa', '.']","[9, 21]",ga:fm,"['Me', 'gusta', 'veo', 'la', 'ciudad', 'y', 'la', 'naturaleza', 'es', 'hermoso', '.']",gender agreement
587,1012,31e64a88e73e3c86621b6be291ca90a108268fafedcaa188a4352e31886a6440,SPA 1,Yo también tengo una vacación ensueño.,Yo también tengo una [vacación]{vacaciones}<in:s:noun:inan> ensueño.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Yo', 'también', 'tengo', 'una', 'vacaciones', 'ensueño', '.']","[4, 12]",in:s,"['Yo', 'también', 'tengo', 'una', 'vacación', 'ensueño', '.']",number agreement
587,1012,0584238ad4c1d936b13d6c82c226e626f8d6d31d88ba779304c95f960ae895f8,SPA 1,Mi lugar favorito para una vacación es España.,Mi lugar favorito para una [vacación]{vacaciones}<in:s:noun:inan> es España.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Mi', 'lugar', 'favorito', 'para', 'una', 'vacaciones', 'es', 'España', '.']","[5, 15]",in:s,"['Mi', 'lugar', 'favorito', 'para', 'una', 'vacación', 'es', 'España', '.']",number agreement
587,1012,3c4701f5ff1b29cfafc1ce70fff3b1ecef963e68471273193c6987ce9faa505e,SPA 1,"     Por mí vacación, quiero visitar sus ciudades con mis amigos en coche.","Por mí [vacación]{vacaciones}<in:s:noun:inan>, quiero visitar sus ciudades con mis amigos en coche.",1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Por', 'mí', 'vacaciones', ',', 'quiero', 'visitar', 'sus', 'ciudades', 'con', 'mis', 'amigos', 'en', 'coche', '.']","[2, 17]",in:s,"['Por', 'mí', 'vacación', ',', 'quiero', 'visitar', 'sus', 'ciudades', 'con', 'mis', 'amigos', 'en', 'coche', '.']",number agreement
588,1016,594f8b8b99c6971698aa6665e68a5fc8e4301a5a39ab6488c762bc24fb6753d5,SPA 3,"Había oído a las islas de Trinidad and Tobago, donde los personas quiera baila y tienen muchas fiestas en la noche, pero se relajan en la playa en la mañana.","Había oído a las islas de Trinidad and Tobago, donde [los]{las}<ga:fm:det:an> personas quiera baila y tienen muchas fiestas en la noche, pero se relajan en la playa en la mañana.",1,[los]{las}<ga:fm:det:an>,0,ga:fm:det:an,las,los,"['Había', 'oído', 'a', 'las', 'islas', 'de', 'Trinidad', 'and', 'Tobago', ',', 'donde', 'las', 'personas', 'quiera', 'baila', 'y', 'tienen', 'muchas', 'fiestas', 'en', 'la', 'noche', ',', 'pero', 'se', 'relajan', 'en', 'la', 'playa', 'en', 'la', 'mañana', '.']","[11, 45]",ga:fm,"['Había', 'oído', 'a', 'las', 'islas', 'de', 'Trinidad', 'and', 'Tobago', ',', 'donde', 'los', 'personas', 'quiera', 'baila', 'y', 'tienen', 'muchas', 'fiestas', 'en', 'la', 'noche', ',', 'pero', 'se', 'relajan', 'en', 'la', 'playa', 'en', 'la', 'mañana', '.']",gender agreement
591,1022,27dc492fc4de879bf9bcac07bb923cb53ef75831bad8a2aede94f899fcfec55f,SPA 2,"Yo quiero ir Hawaii con mi hermanos, mi mamá, mi tío, mi abuela y mi mejor amiga.","Yo quiero ir Hawaii con [mi]{mis}<na:ps:det:an> hermanos, mi mamá, mi tío, mi abuela y mi mejor amiga.",1,[mi]{mis}<na:ps:det:an>,0,na:ps:det:an,mis,mi,"['Yo', 'quiero', 'ir', 'Hawaii', 'con', 'mis', 'hermanos', ',', 'mi', 'mamá', ',', 'mi', 'tío', ',', 'mi', 'abuela', 'y', 'mi', 'mejor', 'amiga', '.']","[5, 27]",na:ps,"['Yo', 'quiero', 'ir', 'Hawaii', 'con', 'mi', 'hermanos', ',', 'mi', 'mamá', ',', 'mi', 'tío', ',', 'mi', 'abuela', 'y', 'mi', 'mejor', 'amiga', '.']",number agreement
591,1022,0560af0509d3d0e068fa8601e09834fc4c3404af775ccdc5a41610c35c5ba2ca,SPA 2,"Primero yo necesito enterarse cuando mi hermanos, mi mejor amiga y yo no tenemos escuela y mi mama, mi abuela y mi tío no trabajan.","Primero yo necesito enterarse cuando [mi]{mis}<na:ps:det:an> hermanos, mi mejor amiga y yo no tenemos escuela y mi mama, mi abuela y mi tío no trabajan.",1,[mi]{mis}<na:ps:det:an>,0,na:ps:det:an,mis,mi,"['Primero', 'yo', 'necesito', 'enterarse', 'cuando', 'mis', 'hermanos', ',', 'mi', 'mejor', 'amiga', 'y', 'yo', 'no', 'tenemos', 'escuela', 'y', 'mi', 'mama', ',', 'mi', 'abuela', 'y', 'mi', 'tío', 'no', 'trabajan', '.']","[5, 34]",na:ps,"['Primero', 'yo', 'necesito', 'enterarse', 'cuando', 'mi', 'hermanos', ',', 'mi', 'mejor', 'amiga', 'y', 'yo', 'no', 'tenemos', 'escuela', 'y', 'mi', 'mama', ',', 'mi', 'abuela', 'y', 'mi', 'tío', 'no', 'trabajan', '.']",number agreement
591,1022,d9884c71fd462f22d4cd45c6587050d5c9a8dbbb70e9ac4ca91f9b42c73e5e2f,SPA 2,Durante mi vacaciones el primer día yo quiero nadar en la playa con mi famila en la tarde.,Durante [mi]{mis}<na:ps:det:inan> vacaciones el primer día yo quiero nadar en la playa con mi famila en la tarde.,1,[mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,mi,"['Durante', 'mis', 'vacaciones', 'el', 'primer', 'día', 'yo', 'quiero', 'nadar', 'en', 'la', 'playa', 'con', 'mi', 'famila', 'en', 'la', 'tarde', '.']","[1, 21]",na:ps,"['Durante', 'mi', 'vacaciones', 'el', 'primer', 'día', 'yo', 'quiero', 'nadar', 'en', 'la', 'playa', 'con', 'mi', 'famila', 'en', 'la', 'tarde', '.']",number agreement
591,1022,a7b4c29ce29dc3d31e9f2da3d99aa7d40909bfaf2ac630822a928eba2b44356a,SPA 2,En tercero día nosotros hacemos un caminata para visitamos el volcán que es muy famoso en Hawaii.,En tercero día nosotros hacemos [un]{una}<ga:fm:det:inan> caminata para visitamos el volcán que es muy famoso en Hawaii.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['En', 'tercero', 'día', 'nosotros', 'hacemos', 'una', 'caminata', 'para', 'visitamos', 'el', 'volcán', 'que', 'es', 'muy', 'famoso', 'en', 'Hawaii', '.']","[5, 24]",ga:fm,"['En', 'tercero', 'día', 'nosotros', 'hacemos', 'un', 'caminata', 'para', 'visitamos', 'el', 'volcán', 'que', 'es', 'muy', 'famoso', 'en', 'Hawaii', '.']",gender agreement
591,1022,86e4afa6fcbb163a24020c6cce33dcbd6404d805f5840a77e06678d6dc52d862,SPA 2,Mi hermanos y mi tio pueden hacer lo que quieren.,[Mi]{mis}<na:ps:det:an> hermanos y mi tio pueden hacer lo que quieren.,1,[Mi]{mis}<na:ps:det:an>,0,na:ps:det:an,mis,Mi,"['mis', 'hermanos', 'y', 'mi', 'tio', 'pueden', 'hacer', 'lo', 'que', 'quieren', '.']","[0, 12]",na:ps,"['Mi', 'hermanos', 'y', 'mi', 'tio', 'pueden', 'hacer', 'lo', 'que', 'quieren', '.']",number agreement
593,1026,c22f8080325a1dc03f725fcbc4ea6e557d280ad8f773b3aeb5e84dd575b84ef3,SPA 2,Mis vacaciones perfecta sería en Hawai.,Mis vacaciones [perfecta]{perfectas}<na:ps:adj:inan> sería en Hawai.,1,[perfecta]{perfectas}<na:ps:adj:inan>,0,na:ps:adj:inan,perfectas,perfecta,"['Mis', 'vacaciones', 'perfectas', 'sería', 'en', 'Hawai', '.']","[2, 10]",na:ps,"['Mis', 'vacaciones', 'perfecta', 'sería', 'en', 'Hawai', '.']",number agreement
593,1026,494adf4291d513198bf4f5082098f6b29d798318671c26fd758a4d5f905053bb,SPA 2,"Tambien, Hawai tiene personas que son muy simpáticas y extrovertido.","Tambien, Hawai tiene personas que son muy simpáticas y [extrovertido]{extrovertidas}<ga:na:fm:ps:adj:an>.",1,[extrovertido]{extrovertidas}<ga:na:fm:ps:adj:an>,0,ga:na:fm:ps:adj:an,extrovertidas,extrovertido,"['Tambien', ',', 'Hawai', 'tiene', 'personas', 'que', 'son', 'muy', 'simpáticas', 'y', 'extrovertidas', '.']","[10, 23]",ga:na:fm:ps,"['Tambien', ',', 'Hawai', 'tiene', 'personas', 'que', 'son', 'muy', 'simpáticas', 'y', 'extrovertido', '.']",gender and number agreement
593,1026,18a8fb0ef5587262f5e231ff519c3bcbad589c3a378967f3762ade3248ecdac9,SPA 2,"Espero que algún día pueda ir a mas vacaciones no solo en los Estados Unidos, pero también en otros países para ganar mas experiencia en en diferente culturas.","Espero que algún día pueda ir a mas vacaciones no solo en los Estados Unidos, pero también en otros países para ganar mas experiencia en en [diferente]{diferentes}<na:ps:det:inan> culturas.",1,[diferente]{diferentes}<na:ps:det:inan>,0,na:ps:det:inan,diferentes,diferente,"['Espero', 'que', 'algún', 'día', 'pueda', 'ir', 'a', 'mas', 'vacaciones', 'no', 'solo', 'en', 'los', 'Estados', 'Unidos', ',', 'pero', 'también', 'en', 'otros', 'países', 'para', 'ganar', 'mas', 'experiencia', 'en', 'en', 'diferentes', 'culturas', '.']","[27, 58]",na:ps,"['Espero', 'que', 'algún', 'día', 'pueda', 'ir', 'a', 'mas', 'vacaciones', 'no', 'solo', 'en', 'los', 'Estados', 'Unidos', ',', 'pero', 'también', 'en', 'otros', 'países', 'para', 'ganar', 'mas', 'experiencia', 'en', 'en', 'diferente', 'culturas', '.']",number agreement
595,1032,d69a2d87077e17eb71aeb01116b60f28b127dc0f12f0ffe1297aa3ed8df70991,SPA 3,Me quedare con los en sus casa.,Me quedare con los en [sus]{su}<na:sp:det:inan> casa.,1,[sus]{su}<na:sp:det:inan>,0,na:sp:det:inan,su,sus,"['Me', 'quedare', 'con', 'los', 'en', 'su', 'casa', '.']","[5, 14]",na:sp,"['Me', 'quedare', 'con', 'los', 'en', 'sus', 'casa', '.']",number agreement
595,1032,985e245a129615b8be26bdf40fcdbbf3961945a2c1d903e3d3262faf754700e5,SPA 3,El zoológico tiene muchas animales intrigantes y plantas verdes,El zoológico tiene [muchas]{muchos}<ga:mf:det:inan> animales intrigantes y plantas verdes,1,[muchas]{muchos}<ga:mf:det:inan>,0,ga:mf:det:inan,muchos,muchas,"['El', 'zoológico', 'tiene', 'muchos', 'animales', 'intrigantes', 'y', 'plantas', 'verdes']","[3, 13]",ga:mf,"['El', 'zoológico', 'tiene', 'muchas', 'animales', 'intrigantes', 'y', 'plantas', 'verdes']",gender agreement
596,1036,9539c77383428a167b4574ae86559905b12fb5bbc663274eff8a0a1aa595669b,SPA 3,Nosotros nos quedaríamos aquí por un semana.,Nosotros nos quedaríamos aquí por [un]{una}<ga:fm:det:inan> semana.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Nosotros', 'nos', 'quedaríamos', 'aquí', 'por', 'una', 'semana', '.']","[5, 14]",ga:fm,"['Nosotros', 'nos', 'quedaríamos', 'aquí', 'por', 'un', 'semana', '.']",gender agreement
596,1036,fe20cc11222d343266e5700117bcf2b1d3c161c219aea5a592051b574c2517c3,SPA 3,Nosotros nos quedaríamos en Francia por un semana.,Nosotros nos quedaríamos en Francia por [un]{una}<ga:fm:det:inan> semana.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Nosotros', 'nos', 'quedaríamos', 'en', 'Francia', 'por', 'una', 'semana', '.']","[6, 16]",ga:fm,"['Nosotros', 'nos', 'quedaríamos', 'en', 'Francia', 'por', 'un', 'semana', '.']",gender agreement
596,1036,84974036b88ba20283fcf3c358b9b3fd7fabe77862cdc786b32d74162ed4fd12,SPA 3,Nosotros participaríamos en un celebración o un festival.,Nosotros participaríamos en [un]{una}<ga:fm:det:inan> celebración o un festival.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Nosotros', 'participaríamos', 'en', 'una', 'celebración', 'o', 'un', 'festival', '.']","[3, 13]",ga:fm,"['Nosotros', 'participaríamos', 'en', 'un', 'celebración', 'o', 'un', 'festival', '.']",gender agreement
596,1036,7d814965674da7c87db30b7dcf7709c2b29148e0e505d1c430eb52148abfe905,SPA 3,Hawaii sería el ultima lugar que visitamos.,Hawaii sería el [ultima]{último}<ga:mf:det:inan> lugar que visitamos.,1,[ultima]{último}<ga:mf:det:inan>,0,ga:mf:det:inan,último,ultima,"['Hawaii', 'sería', 'el', 'último', 'lugar', 'que', 'visitamos', '.']","[3, 12]",ga:mf,"['Hawaii', 'sería', 'el', 'ultima', 'lugar', 'que', 'visitamos', '.']",gender agreement
596,1036,3f8dcbb276df82f0c01c2084320b2c2fb341539983127b5ca3799039719417c7,SPA 3,"En el mar, nosotros veríamos los peces en el aqua porque estos son muy bonitos y vibrante.","En el mar, nosotros veríamos los peces en el aqua porque estos son muy bonitos y [vibrante]{vibrantes}<na:ps:adj:inan>.",1,[vibrante]{vibrantes}<na:ps:adj:inan>,0,na:ps:adj:inan,vibrantes,vibrante,"['En', 'el', 'mar', ',', 'nosotros', 'veríamos', 'los', 'peces', 'en', 'el', 'aqua', 'porque', 'estos', 'son', 'muy', 'bonitos', 'y', 'vibrantes', '.']","[17, 37]",na:ps,"['En', 'el', 'mar', ',', 'nosotros', 'veríamos', 'los', 'peces', 'en', 'el', 'aqua', 'porque', 'estos', 'son', 'muy', 'bonitos', 'y', 'vibrante', '.']",number agreement
600,1040,72d263f45bf63ddb657ac1246e754da8ff537047ed8deb7ad932538dcf9dd53d,SPA 3,Esta sería una vacación perfecta para mí porque creo que la vida consiste en experimentar cosas nuevas y tener la oportunidad de presenciar de primera mano diferentes partes del mundo.,Esta sería una [vacación]{vacaciones}<in:s:noun:inan> perfecta para mí porque creo que la vida consiste en experimentar cosas nuevas y tener la oportunidad de presenciar de primera mano diferentes partes del mundo.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Esta', 'sería', 'una', 'vacaciones', 'perfecta', 'para', 'mí', 'porque', 'creo', 'que', 'la', 'vida', 'consiste', 'en', 'experimentar', 'cosas', 'nuevas', 'y', 'tener', 'la', 'oportunidad', 'de', 'presenciar', 'de', 'primera', 'mano', 'diferentes', 'partes', 'del', 'mundo', '.']","[3, 35]",in:s,"['Esta', 'sería', 'una', 'vacación', 'perfecta', 'para', 'mí', 'porque', 'creo', 'que', 'la', 'vida', 'consiste', 'en', 'experimentar', 'cosas', 'nuevas', 'y', 'tener', 'la', 'oportunidad', 'de', 'presenciar', 'de', 'primera', 'mano', 'diferentes', 'partes', 'del', 'mundo', '.']",number agreement
602,1044,103b382bb735820b225863a2fca4093194a2775c62beff530577c832642461cc,SPA 1,En la fin de semana yo quiero viajar a la ciudad de New York.,En [la]{el}<ga:mf:det:inan> fin de semana yo quiero viajar a la ciudad de New York.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['En', 'el', 'fin', 'de', 'semana', 'yo', 'quiero', 'viajar', 'a', 'la', 'ciudad', 'de', 'New', 'York', '.']","[1, 17]",ga:mf,"['En', 'la', 'fin', 'de', 'semana', 'yo', 'quiero', 'viajar', 'a', 'la', 'ciudad', 'de', 'New', 'York', '.']",gender agreement
602,1044,86e8ea9cd4e217631f36eebaae1720dbbf3531c4bb17f2083fbae7a1c21c238f,SPA 1,"El uno de enero, la ciudad es blanco porque nevo.","El uno de enero, la ciudad es [blanco]{blanca}<ga:fm:adj:inan> porque nevo.",1,[blanco]{blanca}<ga:fm:adj:inan>,0,ga:fm:adj:inan,blanca,blanco,"['El', 'uno', 'de', 'enero', ',', 'la', 'ciudad', 'es', 'blanca', 'porque', 'nevo', '.']","[8, 21]",ga:fm,"['El', 'uno', 'de', 'enero', ',', 'la', 'ciudad', 'es', 'blanco', 'porque', 'nevo', '.']",gender agreement
604,1046,881695e076b2d63ebd32adfded183cc38511747aefd0d2e35e695c85046a1893,SPA 2,Mi favorito ubicación es en la Europa.,Mi [favorito]{favorita}<ga:fm:adj:inan> ubicación es en la Europa.,1,[favorito]{favorita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,favorita,favorito,"['Mi', 'favorita', 'ubicación', 'es', 'en', 'la', 'Europa', '.']","[1, 10]",ga:fm,"['Mi', 'favorito', 'ubicación', 'es', 'en', 'la', 'Europa', '.']",gender agreement
604,1046,099265e4711029a53da64a445ed50388c7982dc1ce90858ac5f760ed0a075dfb,SPA 2,"Nosotros tomaremos un tren en Barcelona, Amsterdam y otros locaciones.","Nosotros tomaremos un tren en Barcelona, Amsterdam y [otros]{otras}<ga:fm:det:inan> locaciones.",1,[otros]{otras}<ga:fm:det:inan>,0,ga:fm:det:inan,otras,otros,"['Nosotros', 'tomaremos', 'un', 'tren', 'en', 'Barcelona', ',', 'Amsterdam', 'y', 'otras', 'locaciones', '.']","[9, 22]",ga:fm,"['Nosotros', 'tomaremos', 'un', 'tren', 'en', 'Barcelona', ',', 'Amsterdam', 'y', 'otros', 'locaciones', '.']",gender agreement
604,1046,d8629587083b127526f43759cde7b0584c65bb32f24f482533930bcb790338b8,SPA 2,Mi encanta mi novio porque pagara para todo en la vacacion.,Mi encanta mi novio porque pagara para todo en la [vacacion]{vacaciones}<in:s:noun:inan>.,1,[vacacion]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacacion,"['Mi', 'encanta', 'mi', 'novio', 'porque', 'pagara', 'para', 'todo', 'en', 'la', 'vacaciones', '.']","[10, 23]",in:s,"['Mi', 'encanta', 'mi', 'novio', 'porque', 'pagara', 'para', 'todo', 'en', 'la', 'vacacion', '.']",number agreement
604,1046,43a66f98a916fafbee82460c7b3ad1a29e09f9c4ae59554a40e5d4e3edb6491e,SPA 2,Yo compro un vestido de boda en la tienda de ropa en Francia porque las ropas es muy bonita.,Yo compro un vestido de boda en la tienda de ropa en Francia porque las ropas es muy [bonita]{bonitas}<na:ps:adj:inan>.,1,[bonita]{bonitas}<na:ps:adj:inan>,0,na:ps:adj:inan,bonitas,bonita,"['Yo', 'compro', 'un', 'vestido', 'de', 'boda', 'en', 'la', 'tienda', 'de', 'ropa', 'en', 'Francia', 'porque', 'las', 'ropas', 'es', 'muy', 'bonitas', '.']","[18, 39]",na:ps,"['Yo', 'compro', 'un', 'vestido', 'de', 'boda', 'en', 'la', 'tienda', 'de', 'ropa', 'en', 'Francia', 'porque', 'las', 'ropas', 'es', 'muy', 'bonita', '.']",number agreement
