,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
450,747,e1d101505f63e0516f9d406b4e17d00727be570ff249d8aa9ea70a11a84b3fcb,SPA 3,Ella apoya igualidad por todos los personas.,Ella apoya igualidad por [todos]{todas}<ga:fm:det:an> [los]{las}<ga:fm:det:an> personas.,2,[todos]{todas}<ga:fm:det:an>,0,ga:fm:det:an,todas,todos,"['Ella', 'apoya', 'igualidad', 'por', 'todas', 'las', 'personas', '.']","[4, 13]",ga:fm,"['Ella', 'apoya', 'igualidad', 'por', 'todos', 'las', 'personas', '.']",gender agreement
450,747,e1d101505f63e0516f9d406b4e17d00727be570ff249d8aa9ea70a11a84b3fcb,SPA 3,Ella apoya igualidad por todos los personas.,Ella apoya igualidad por [todos]{todas}<ga:fm:det:an> [los]{las}<ga:fm:det:an> personas.,2,[los]{las}<ga:fm:det:an>,1,ga:fm:det:an,las,los,"['Ella', 'apoya', 'igualidad', 'por', 'todas', 'las', 'personas', '.']","[5, 14]",ga:fm,"['Ella', 'apoya', 'igualidad', 'por', 'todas', 'los', 'personas', '.']",gender agreement
450,747,17d2321b08ed7b43391970d675257a3bc466731392d9e60fa6f9f57624fd9bca,SPA 3,"En twitter, ella le gusta contar chistes sobre Harry Potter o las politicas.","En twitter, ella le gusta contar chistes sobre Harry Potter o [las]{la}<na:sp:det:inan> [políticas]{política}<na:sp:noun:inan>.",2,[las]{la}<na:sp:det:inan>,0,na:sp:det:inan,la,las,"['En', 'twitter', ',', 'ella', 'le', 'gusta', 'contar', 'chistes', 'sobre', 'Harry', 'Potter', 'o', 'la', 'política', '.']","[12, 28]",na:sp,"['En', 'twitter', ',', 'ella', 'le', 'gusta', 'contar', 'chistes', 'sobre', 'Harry', 'Potter', 'o', 'las', 'política', '.']",number agreement
450,747,17d2321b08ed7b43391970d675257a3bc466731392d9e60fa6f9f57624fd9bca,SPA 3,"En twitter, ella le gusta contar chistes sobre Harry Potter o las politicas.","En twitter, ella le gusta contar chistes sobre Harry Potter o [las]{la}<na:sp:det:inan> [políticas]{política}<na:sp:noun:inan>.",2,[políticas]{política}<na:sp:noun:inan>,1,na:sp:noun:inan,política,políticas,"['En', 'twitter', ',', 'ella', 'le', 'gusta', 'contar', 'chistes', 'sobre', 'Harry', 'Potter', 'o', 'la', 'política', '.']","[13, 29]",na:sp,"['En', 'twitter', ',', 'ella', 'le', 'gusta', 'contar', 'chistes', 'sobre', 'Harry', 'Potter', 'o', 'la', 'políticas', '.']",number agreement
450,747,174b461fb1d1478cf05cb5a81eeb81d32a2609bc465cf9e599675c8aec6b9d7f,SPA 3,la cuenta es muy bonita y todos los libros describe los relaciones muy bien.,la [cuenta]{cuento}<ig:f:noun:inan> es muy bonita y todos los libros describe [los]{las}<ga:fm:det:inan> relaciones muy bien.,2,[cuenta]{cuento}<ig:f:noun:inan>,0,ig:f:noun:inan,cuento,cuenta,"['la', 'cuento', 'es', 'muy', 'bonita', 'y', 'todos', 'los', 'libros', 'describe', 'las', 'relaciones', 'muy', 'bien', '.']","[1, 17]",ig:f,"['la', 'cuenta', 'es', 'muy', 'bonita', 'y', 'todos', 'los', 'libros', 'describe', 'las', 'relaciones', 'muy', 'bien', '.']",gender agreement
450,747,174b461fb1d1478cf05cb5a81eeb81d32a2609bc465cf9e599675c8aec6b9d7f,SPA 3,la cuenta es muy bonita y todos los libros describe los relaciones muy bien.,la [cuenta]{cuento}<ig:f:noun:inan> es muy bonita y todos los libros describe [los]{las}<ga:fm:det:inan> relaciones muy bien.,2,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['la', 'cuento', 'es', 'muy', 'bonita', 'y', 'todos', 'los', 'libros', 'describe', 'las', 'relaciones', 'muy', 'bien', '.']","[10, 26]",ga:fm,"['la', 'cuento', 'es', 'muy', 'bonita', 'y', 'todos', 'los', 'libros', 'describe', 'los', 'relaciones', 'muy', 'bien', '.']",gender agreement
451,749,c056c203a2248c8ec181bf82135cd9d067c6e9cde030d58004c6cb98ce99ed1b,SPA 2,"Mi cancion favorito de Bruno Mars es When I Was Your Man porque es un cancione miy bueno, la cancione es muy facil de cantar.","Mi cancion [favorito]{favorita}<ga:fm:adj:inan> de Bruno Mars es When I Was Your Man porque es [un]{una}<ga:fm:det:inan> cancione miy [bueno]{buena}<ga:fm:adj:inan>, la cancione es muy facil de cantar.",3,[favorito]{favorita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,favorita,favorito,"['Mi', 'cancion', 'favorita', 'de', 'Bruno', 'Mars', 'es', 'When', 'I', 'Was', 'Your', 'Man', 'porque', 'es', 'una', 'cancione', 'miy', 'buena', ',', 'la', 'cancione', 'es', 'muy', 'facil', 'de', 'cantar', '.']","[2, 30]",ga:fm,"['Mi', 'cancion', 'favorito', 'de', 'Bruno', 'Mars', 'es', 'When', 'I', 'Was', 'Your', 'Man', 'porque', 'es', 'una', 'cancione', 'miy', 'buena', ',', 'la', 'cancione', 'es', 'muy', 'facil', 'de', 'cantar', '.']",gender agreement
451,749,c056c203a2248c8ec181bf82135cd9d067c6e9cde030d58004c6cb98ce99ed1b,SPA 2,"Mi cancion favorito de Bruno Mars es When I Was Your Man porque es un cancione miy bueno, la cancione es muy facil de cantar.","Mi cancion [favorito]{favorita}<ga:fm:adj:inan> de Bruno Mars es When I Was Your Man porque es [un]{una}<ga:fm:det:inan> cancione miy [bueno]{buena}<ga:fm:adj:inan>, la cancione es muy facil de cantar.",3,[un]{una}<ga:fm:det:inan>,1,ga:fm:det:inan,una,un,"['Mi', 'cancion', 'favorita', 'de', 'Bruno', 'Mars', 'es', 'When', 'I', 'Was', 'Your', 'Man', 'porque', 'es', 'una', 'cancione', 'miy', 'buena', ',', 'la', 'cancione', 'es', 'muy', 'facil', 'de', 'cantar', '.']","[14, 42]",ga:fm,"['Mi', 'cancion', 'favorita', 'de', 'Bruno', 'Mars', 'es', 'When', 'I', 'Was', 'Your', 'Man', 'porque', 'es', 'un', 'cancione', 'miy', 'buena', ',', 'la', 'cancione', 'es', 'muy', 'facil', 'de', 'cantar', '.']",gender agreement
451,749,c056c203a2248c8ec181bf82135cd9d067c6e9cde030d58004c6cb98ce99ed1b,SPA 2,"Mi cancion favorito de Bruno Mars es When I Was Your Man porque es un cancione miy bueno, la cancione es muy facil de cantar.","Mi cancion [favorito]{favorita}<ga:fm:adj:inan> de Bruno Mars es When I Was Your Man porque es [un]{una}<ga:fm:det:inan> cancione miy [bueno]{buena}<ga:fm:adj:inan>, la cancione es muy facil de cantar.",3,[bueno]{buena}<ga:fm:adj:inan>,2,ga:fm:adj:inan,buena,bueno,"['Mi', 'cancion', 'favorita', 'de', 'Bruno', 'Mars', 'es', 'When', 'I', 'Was', 'Your', 'Man', 'porque', 'es', 'una', 'cancione', 'miy', 'buena', ',', 'la', 'cancione', 'es', 'muy', 'facil', 'de', 'cantar', '.']","[17, 45]",ga:fm,"['Mi', 'cancion', 'favorita', 'de', 'Bruno', 'Mars', 'es', 'When', 'I', 'Was', 'Your', 'Man', 'porque', 'es', 'una', 'cancione', 'miy', 'bueno', ',', 'la', 'cancione', 'es', 'muy', 'facil', 'de', 'cantar', '.']",gender agreement
451,749,d0ece3ce134c9632e4953c111af8ebefa84c33f024f27cde4bd5dd35f52e9ace,SPA 2,La dia de la concierto mi amiga era muy emocionado y feliz.,[La]{el}<ga:mf:det:inan> dia de [la]{el}<ga:mf:det:inan> concierto mi amiga era muy [emocionado]{emocionada}<ga:fm:adj:an> y feliz.,3,[La]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,La,"['el', 'dia', 'de', 'el', 'concierto', 'mi', 'amiga', 'era', 'muy', 'emocionada', 'y', 'feliz', '.']","[0, 14]",ga:mf,"['La', 'dia', 'de', 'el', 'concierto', 'mi', 'amiga', 'era', 'muy', 'emocionada', 'y', 'feliz', '.']",gender agreement
451,749,d0ece3ce134c9632e4953c111af8ebefa84c33f024f27cde4bd5dd35f52e9ace,SPA 2,La dia de la concierto mi amiga era muy emocionado y feliz.,[La]{el}<ga:mf:det:inan> dia de [la]{el}<ga:mf:det:inan> concierto mi amiga era muy [emocionado]{emocionada}<ga:fm:adj:an> y feliz.,3,[la]{el}<ga:mf:det:inan>,1,ga:mf:det:inan,el,la,"['el', 'dia', 'de', 'el', 'concierto', 'mi', 'amiga', 'era', 'muy', 'emocionada', 'y', 'feliz', '.']","[3, 17]",ga:mf,"['el', 'dia', 'de', 'la', 'concierto', 'mi', 'amiga', 'era', 'muy', 'emocionada', 'y', 'feliz', '.']",gender agreement
451,749,d0ece3ce134c9632e4953c111af8ebefa84c33f024f27cde4bd5dd35f52e9ace,SPA 2,La dia de la concierto mi amiga era muy emocionado y feliz.,[La]{el}<ga:mf:det:inan> dia de [la]{el}<ga:mf:det:inan> concierto mi amiga era muy [emocionado]{emocionada}<ga:fm:adj:an> y feliz.,3,[emocionado]{emocionada}<ga:fm:adj:an>,2,ga:fm:adj:an,emocionada,emocionado,"['el', 'dia', 'de', 'el', 'concierto', 'mi', 'amiga', 'era', 'muy', 'emocionada', 'y', 'feliz', '.']","[9, 23]",ga:fm,"['el', 'dia', 'de', 'el', 'concierto', 'mi', 'amiga', 'era', 'muy', 'emocionado', 'y', 'feliz', '.']",gender agreement
451,749,ad69d600f2b1b8768987ad928a3106400f4a2bcc65b9c72dd8fdfdc668ca85df,SPA 2,"Mi memory favorito de Bruno Mars es cuando mi amigo y yo canto en el carro de la padre de mi amiga muy fuerte, y su padre dije que esta muy feliz.","Mi memory favorito de Bruno Mars es cuando mi [amigo]{amiga}<ga:fm:adj:an> y yo canto en el carro de [la]{el}<ga:mf:det:an> padre de mi amiga muy fuerte, y su padre dije que esta muy feliz.",2,[amigo]{amiga}<ga:fm:adj:an>,0,ga:fm:adj:an,amiga,amigo,"['Mi', 'memory', 'favorito', 'de', 'Bruno', 'Mars', 'es', 'cuando', 'mi', 'amiga', 'y', 'yo', 'canto', 'en', 'el', 'carro', 'de', 'el', 'padre', 'de', 'mi', 'amiga', 'muy', 'fuerte', ',', 'y', 'su', 'padre', 'dije', 'que', 'esta', 'muy', 'feliz', '.']","[9, 44]",ga:fm,"['Mi', 'memory', 'favorito', 'de', 'Bruno', 'Mars', 'es', 'cuando', 'mi', 'amigo', 'y', 'yo', 'canto', 'en', 'el', 'carro', 'de', 'el', 'padre', 'de', 'mi', 'amiga', 'muy', 'fuerte', ',', 'y', 'su', 'padre', 'dije', 'que', 'esta', 'muy', 'feliz', '.']",gender agreement
451,749,ad69d600f2b1b8768987ad928a3106400f4a2bcc65b9c72dd8fdfdc668ca85df,SPA 2,"Mi memory favorito de Bruno Mars es cuando mi amigo y yo canto en el carro de la padre de mi amiga muy fuerte, y su padre dije que esta muy feliz.","Mi memory favorito de Bruno Mars es cuando mi [amigo]{amiga}<ga:fm:adj:an> y yo canto en el carro de [la]{el}<ga:mf:det:an> padre de mi amiga muy fuerte, y su padre dije que esta muy feliz.",2,[la]{el}<ga:mf:det:an>,1,ga:mf:det:an,el,la,"['Mi', 'memory', 'favorito', 'de', 'Bruno', 'Mars', 'es', 'cuando', 'mi', 'amiga', 'y', 'yo', 'canto', 'en', 'el', 'carro', 'de', 'el', 'padre', 'de', 'mi', 'amiga', 'muy', 'fuerte', ',', 'y', 'su', 'padre', 'dije', 'que', 'esta', 'muy', 'feliz', '.']","[17, 52]",ga:mf,"['Mi', 'memory', 'favorito', 'de', 'Bruno', 'Mars', 'es', 'cuando', 'mi', 'amiga', 'y', 'yo', 'canto', 'en', 'el', 'carro', 'de', 'la', 'padre', 'de', 'mi', 'amiga', 'muy', 'fuerte', ',', 'y', 'su', 'padre', 'dije', 'que', 'esta', 'muy', 'feliz', '.']",gender agreement
451,749,2e873a24f3dfeee036bd9c8d32f732dd8c8469813705d71deb1658a2217fce07,SPA 2,"Bruno Mars es un celebridad tenga no hay muchas dramatica, muchas celebridades tenga muchas articulos acerca de ellos, y bruno mars no tiene como muchas de otras celebridades.","Bruno Mars es [un]{una}<ga:fm:det:an> celebridad tenga no hay muchas dramatica, muchas celebridades tenga [muchas]{muchos}<ga:mf:det:inan> articulos acerca de ellos, y bruno mars no tiene como muchas de otras celebridades.",2,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Bruno', 'Mars', 'es', 'una', 'celebridad', 'tenga', 'no', 'hay', 'muchas', 'dramatica', ',', 'muchas', 'celebridades', 'tenga', 'muchos', 'articulos', 'acerca', 'de', 'ellos', ',', 'y', 'bruno', 'mars', 'no', 'tiene', 'como', 'muchas', 'de', 'otras', 'celebridades', '.']","[3, 35]",ga:fm,"['Bruno', 'Mars', 'es', 'un', 'celebridad', 'tenga', 'no', 'hay', 'muchas', 'dramatica', ',', 'muchas', 'celebridades', 'tenga', 'muchos', 'articulos', 'acerca', 'de', 'ellos', ',', 'y', 'bruno', 'mars', 'no', 'tiene', 'como', 'muchas', 'de', 'otras', 'celebridades', '.']",gender agreement
451,749,2e873a24f3dfeee036bd9c8d32f732dd8c8469813705d71deb1658a2217fce07,SPA 2,"Bruno Mars es un celebridad tenga no hay muchas dramatica, muchas celebridades tenga muchas articulos acerca de ellos, y bruno mars no tiene como muchas de otras celebridades.","Bruno Mars es [un]{una}<ga:fm:det:an> celebridad tenga no hay muchas dramatica, muchas celebridades tenga [muchas]{muchos}<ga:mf:det:inan> articulos acerca de ellos, y bruno mars no tiene como muchas de otras celebridades.",2,[muchas]{muchos}<ga:mf:det:inan>,1,ga:mf:det:inan,muchos,muchas,"['Bruno', 'Mars', 'es', 'una', 'celebridad', 'tenga', 'no', 'hay', 'muchas', 'dramatica', ',', 'muchas', 'celebridades', 'tenga', 'muchos', 'articulos', 'acerca', 'de', 'ellos', ',', 'y', 'bruno', 'mars', 'no', 'tiene', 'como', 'muchas', 'de', 'otras', 'celebridades', '.']","[14, 46]",ga:mf,"['Bruno', 'Mars', 'es', 'una', 'celebridad', 'tenga', 'no', 'hay', 'muchas', 'dramatica', ',', 'muchas', 'celebridades', 'tenga', 'muchas', 'articulos', 'acerca', 'de', 'ellos', ',', 'y', 'bruno', 'mars', 'no', 'tiene', 'como', 'muchas', 'de', 'otras', 'celebridades', '.']",gender agreement
452,755,ade1568f42d138ad553fd735fce626e70e42c2acfd3b0c018fd8f81271b60b1f,SPA 2,A mí me gustan todos los canciones en el disco nuevo.,A mí me gustan [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> canciones en el disco nuevo.,2,[todos]{todas}<ga:fm:det:inan>,0,ga:fm:det:inan,todas,todos,"['A', 'mí', 'me', 'gustan', 'todas', 'las', 'canciones', 'en', 'el', 'disco', 'nuevo', '.']","[4, 17]",ga:fm,"['A', 'mí', 'me', 'gustan', 'todos', 'las', 'canciones', 'en', 'el', 'disco', 'nuevo', '.']",gender agreement
452,755,ade1568f42d138ad553fd735fce626e70e42c2acfd3b0c018fd8f81271b60b1f,SPA 2,A mí me gustan todos los canciones en el disco nuevo.,A mí me gustan [todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> canciones en el disco nuevo.,2,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['A', 'mí', 'me', 'gustan', 'todas', 'las', 'canciones', 'en', 'el', 'disco', 'nuevo', '.']","[5, 18]",ga:fm,"['A', 'mí', 'me', 'gustan', 'todas', 'los', 'canciones', 'en', 'el', 'disco', 'nuevo', '.']",gender agreement
453,757,84c528c017311ec873f637bac19a58eeaa46d53f4258f880625ad2b534c24251,SPA 3,Barack Obama fue la cuarenta y cuatro precedente de la Estados Unidos.,Barack Obama fue [la]{el}<ga:mf:det:an> cuarenta y cuatro precedente de [la]{los}<ga:mf:det:inan> Estados Unidos.,2,[la]{el}<ga:mf:det:an>,0,ga:mf:det:an,el,la,"['Barack', 'Obama', 'fue', 'el', 'cuarenta', 'y', 'cuatro', 'precedente', 'de', 'los', 'Estados', 'Unidos', '.']","[3, 17]",ga:mf,"['Barack', 'Obama', 'fue', 'la', 'cuarenta', 'y', 'cuatro', 'precedente', 'de', 'los', 'Estados', 'Unidos', '.']",gender agreement
453,757,84c528c017311ec873f637bac19a58eeaa46d53f4258f880625ad2b534c24251,SPA 3,Barack Obama fue la cuarenta y cuatro precedente de la Estados Unidos.,Barack Obama fue [la]{el}<ga:mf:det:an> cuarenta y cuatro precedente de [la]{los}<ga:mf:det:inan> Estados Unidos.,2,[la]{los}<ga:mf:det:inan>,1,ga:mf:det:inan,los,la,"['Barack', 'Obama', 'fue', 'el', 'cuarenta', 'y', 'cuatro', 'precedente', 'de', 'los', 'Estados', 'Unidos', '.']","[9, 23]",ga:mf,"['Barack', 'Obama', 'fue', 'el', 'cuarenta', 'y', 'cuatro', 'precedente', 'de', 'la', 'Estados', 'Unidos', '.']",gender agreement
453,757,44c24f058cf71ffc2cd328d15e6d0082b59bc62e6a0ea8bf736e95148384a124,SPA 3,Su favorito series es “Mash.” Él favorito artista es Pablo Picasso.,Su [favorito]{favorita}<ga:fm:adj:inan> [series]{serie}<na:sp:noun:inan> es “Mash.” Él favorito artista es Pablo Picasso.,2,[favorito]{favorita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,favorita,favorito,"['Su', 'favorita', 'serie', 'es', '“', 'Mash', '.', '”', 'Él', 'favorito', 'artista', 'es', 'Pablo', 'Picasso', '.']","[1, 17]",ga:fm,"['Su', 'favorito', 'serie', 'es', '“', 'Mash', '.', '”', 'Él', 'favorito', 'artista', 'es', 'Pablo', 'Picasso', '.']",gender agreement
453,757,44c24f058cf71ffc2cd328d15e6d0082b59bc62e6a0ea8bf736e95148384a124,SPA 3,Su favorito series es “Mash.” Él favorito artista es Pablo Picasso.,Su [favorito]{favorita}<ga:fm:adj:inan> [series]{serie}<na:sp:noun:inan> es “Mash.” Él favorito artista es Pablo Picasso.,2,[series]{serie}<na:sp:noun:inan>,1,na:sp:noun:inan,serie,series,"['Su', 'favorita', 'serie', 'es', '“', 'Mash', '.', '”', 'Él', 'favorito', 'artista', 'es', 'Pablo', 'Picasso', '.']","[2, 18]",na:sp,"['Su', 'favorita', 'series', 'es', '“', 'Mash', '.', '”', 'Él', 'favorito', 'artista', 'es', 'Pablo', 'Picasso', '.']",number agreement
458,774,41ae29371a0d863736c7784d087bc2d39a12debddb98d2e2d272680fed71dda8,SPA 1,"Bill Gates es famoso para inventar muchos los tecnologías nuevas, y él es un individuál muy interesante por sus trabajos también.","Bill Gates es famoso para inventar [muchos]{muchas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> tecnologías nuevas, y él es un individuál muy interesante por sus trabajos también.",2,[muchos]{muchas}<ga:fm:det:inan>,0,ga:fm:det:inan,muchas,muchos,"['Bill', 'Gates', 'es', 'famoso', 'para', 'inventar', 'muchas', 'las', 'tecnologías', 'nuevas', ',', 'y', 'él', 'es', 'un', 'individuál', 'muy', 'interesante', 'por', 'sus', 'trabajos', 'también', '.']","[6, 30]",ga:fm,"['Bill', 'Gates', 'es', 'famoso', 'para', 'inventar', 'muchos', 'las', 'tecnologías', 'nuevas', ',', 'y', 'él', 'es', 'un', 'individuál', 'muy', 'interesante', 'por', 'sus', 'trabajos', 'también', '.']",gender agreement
458,774,41ae29371a0d863736c7784d087bc2d39a12debddb98d2e2d272680fed71dda8,SPA 1,"Bill Gates es famoso para inventar muchos los tecnologías nuevas, y él es un individuál muy interesante por sus trabajos también.","Bill Gates es famoso para inventar [muchos]{muchas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> tecnologías nuevas, y él es un individuál muy interesante por sus trabajos también.",2,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['Bill', 'Gates', 'es', 'famoso', 'para', 'inventar', 'muchas', 'las', 'tecnologías', 'nuevas', ',', 'y', 'él', 'es', 'un', 'individuál', 'muy', 'interesante', 'por', 'sus', 'trabajos', 'también', '.']","[7, 31]",ga:fm,"['Bill', 'Gates', 'es', 'famoso', 'para', 'inventar', 'muchas', 'los', 'tecnologías', 'nuevas', ',', 'y', 'él', 'es', 'un', 'individuál', 'muy', 'interesante', 'por', 'sus', 'trabajos', 'también', '.']",gender agreement
459,775,eb734abed0ec8f4f2518af197343dc30764318f6ae7a7d5f40bee46a640c2355,SPA 2,"En el libro, el autor dijo que Walken le gusta cuando personas decir ""hola"" en los calles.","En el libro, el autor dijo que Walken le gusta cuando personas decir ""hola"" en [los]{la}<ga:fm:det:inan> [calles]{calle}<in:p:noun:inan>.",2,[los]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,los,"['En', 'el', 'libro', ',', 'el', 'autor', 'dijo', 'que', 'Walken', 'le', 'gusta', 'cuando', 'personas', 'decir', '""', 'hola', '""', 'en', 'la', 'calle', '.']","[18, 40]",ga:fm,"['En', 'el', 'libro', ',', 'el', 'autor', 'dijo', 'que', 'Walken', 'le', 'gusta', 'cuando', 'personas', 'decir', '""', 'hola', '""', 'en', 'los', 'calle', '.']",gender agreement
459,775,eb734abed0ec8f4f2518af197343dc30764318f6ae7a7d5f40bee46a640c2355,SPA 2,"En el libro, el autor dijo que Walken le gusta cuando personas decir ""hola"" en los calles.","En el libro, el autor dijo que Walken le gusta cuando personas decir ""hola"" en [los]{la}<ga:fm:det:inan> [calles]{calle}<in:p:noun:inan>.",2,[calles]{calle}<in:p:noun:inan>,1,in:p:noun:inan,calle,calles,"['En', 'el', 'libro', ',', 'el', 'autor', 'dijo', 'que', 'Walken', 'le', 'gusta', 'cuando', 'personas', 'decir', '""', 'hola', '""', 'en', 'la', 'calle', '.']","[19, 41]",in:p,"['En', 'el', 'libro', ',', 'el', 'autor', 'dijo', 'que', 'Walken', 'le', 'gusta', 'cuando', 'personas', 'decir', '""', 'hola', '""', 'en', 'la', 'calles', '.']",number agreement
460,776,5989ca59ad66e583c857b6974560fc6bf38e5d566b2618f858f6773dedf11756,SPA 3,"El actúa en películas de romántica, acción y cómico.","El actúa en películas de [romántica]{románticas}<na:ps:adj:inan>, acción y [cómico]{cómicas}<ga:na:fm:ps:adj:inan>.",2,[romántica]{románticas}<na:ps:adj:inan>,0,na:ps:adj:inan,románticas,romántica,"['El', 'actúa', 'en', 'películas', 'de', 'románticas', ',', 'acción', 'y', 'cómicas', '.']","[5, 17]",na:ps,"['El', 'actúa', 'en', 'películas', 'de', 'romántica', ',', 'acción', 'y', 'cómicas', '.']",number agreement
460,776,5989ca59ad66e583c857b6974560fc6bf38e5d566b2618f858f6773dedf11756,SPA 3,"El actúa en películas de romántica, acción y cómico.","El actúa en películas de [romántica]{románticas}<na:ps:adj:inan>, acción y [cómico]{cómicas}<ga:na:fm:ps:adj:inan>.",2,[cómico]{cómicas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,cómicas,cómico,"['El', 'actúa', 'en', 'películas', 'de', 'románticas', ',', 'acción', 'y', 'cómicas', '.']","[9, 21]",ga:na:fm:ps,"['El', 'actúa', 'en', 'películas', 'de', 'románticas', ',', 'acción', 'y', 'cómico', '.']",gender and number agreement
460,776,da51b39d334e73516766f8ffe9ca9145198a3d4e9a804d20921a00796af5dc01,SPA 3,Este muestra a la personas a nunca se dé por vencido en sus sueños.,Este muestra a [la]{las}<na:ps:det:an> personas a nunca se dé por [vencido]{vencidas}<ga:na:fm:ps:adj:an> en sus sueños.,2,[la]{las}<na:ps:det:an>,0,na:ps:det:an,las,la,"['Este', 'muestra', 'a', 'las', 'personas', 'a', 'nunca', 'se', 'dé', 'por', 'vencidas', 'en', 'sus', 'sueños', '.']","[3, 19]",na:ps,"['Este', 'muestra', 'a', 'la', 'personas', 'a', 'nunca', 'se', 'dé', 'por', 'vencidas', 'en', 'sus', 'sueños', '.']",number agreement
460,776,da51b39d334e73516766f8ffe9ca9145198a3d4e9a804d20921a00796af5dc01,SPA 3,Este muestra a la personas a nunca se dé por vencido en sus sueños.,Este muestra a [la]{las}<na:ps:det:an> personas a nunca se dé por [vencido]{vencidas}<ga:na:fm:ps:adj:an> en sus sueños.,2,[vencido]{vencidas}<ga:na:fm:ps:adj:an>,1,ga:na:fm:ps:adj:an,vencidas,vencido,"['Este', 'muestra', 'a', 'las', 'personas', 'a', 'nunca', 'se', 'dé', 'por', 'vencidas', 'en', 'sus', 'sueños', '.']","[10, 26]",ga:na:fm:ps,"['Este', 'muestra', 'a', 'las', 'personas', 'a', 'nunca', 'se', 'dé', 'por', 'vencido', 'en', 'sus', 'sueños', '.']",gender and number agreement
462,784,e3fceca6db36e7663c60e700b7acc2bc0b1689eafa371cd39a8245c84d87b842,SPA 3,"El autobiografía se trata de como subió a ser uno de las mejores futbolistas en tiempos modernos, aquí en los estados unidos.","[El]{la}<ga:fm:det:inan> autobiografía se trata de como subió a ser [uno]{una}<ga:fm:det:an> de las mejores futbolistas en tiempos modernos, aquí en los estados unidos.",2,[El]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,El,"['la', 'autobiografía', 'se', 'trata', 'de', 'como', 'subió', 'a', 'ser', 'una', 'de', 'las', 'mejores', 'futbolistas', 'en', 'tiempos', 'modernos', ',', 'aquí', 'en', 'los', 'estados', 'unidos', '.']","[0, 25]",ga:fm,"['El', 'autobiografía', 'se', 'trata', 'de', 'como', 'subió', 'a', 'ser', 'una', 'de', 'las', 'mejores', 'futbolistas', 'en', 'tiempos', 'modernos', ',', 'aquí', 'en', 'los', 'estados', 'unidos', '.']",gender agreement
462,784,e3fceca6db36e7663c60e700b7acc2bc0b1689eafa371cd39a8245c84d87b842,SPA 3,"El autobiografía se trata de como subió a ser uno de las mejores futbolistas en tiempos modernos, aquí en los estados unidos.","[El]{la}<ga:fm:det:inan> autobiografía se trata de como subió a ser [uno]{una}<ga:fm:det:an> de las mejores futbolistas en tiempos modernos, aquí en los estados unidos.",2,[uno]{una}<ga:fm:det:an>,1,ga:fm:det:an,una,uno,"['la', 'autobiografía', 'se', 'trata', 'de', 'como', 'subió', 'a', 'ser', 'una', 'de', 'las', 'mejores', 'futbolistas', 'en', 'tiempos', 'modernos', ',', 'aquí', 'en', 'los', 'estados', 'unidos', '.']","[9, 34]",ga:fm,"['la', 'autobiografía', 'se', 'trata', 'de', 'como', 'subió', 'a', 'ser', 'uno', 'de', 'las', 'mejores', 'futbolistas', 'en', 'tiempos', 'modernos', ',', 'aquí', 'en', 'los', 'estados', 'unidos', '.']",gender agreement
462,784,f4db6cf85ee42e1af158722770d703f34f38a11631edbfa2781c7301f299f324,SPA 3,Pero no se está preocupando porque sabe que ella está dominando el campo; no está dejando que un jugador marcado escape su vista.,Pero no se está preocupando porque sabe que ella está dominando el campo; no está dejando que [un]{una}<ga:fm:det:an> [jugador]{jugadora}<ga:fm:adj:an> marcado escape su vista.,2,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Pero', 'no', 'se', 'está', 'preocupando', 'porque', 'sabe', 'que', 'ella', 'está', 'dominando', 'el', 'campo', ';', 'no', 'está', 'dejando', 'que', 'una', 'jugadora', 'marcado', 'escape', 'su', 'vista', '.']","[18, 44]",ga:fm,"['Pero', 'no', 'se', 'está', 'preocupando', 'porque', 'sabe', 'que', 'ella', 'está', 'dominando', 'el', 'campo', ';', 'no', 'está', 'dejando', 'que', 'un', 'jugadora', 'marcado', 'escape', 'su', 'vista', '.']",gender agreement
