,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
201,298,d539be0f37ba2351c41b5ce478dfc7a23b8bb61a7256f29cb0bef8e2e203e25f,SPA 2,Hugh Jackman es un buen actor pero también es un buen cantante y bailarina.,Hugh Jackman es un buen actor pero también es un buen cantante y [bailarina]{bailarín}<ga:mf:noun:an>.,1,[bailarina]{bailarín}<ga:mf:noun:an>,0,ga:mf:noun:an,bailarín,bailarina,"['Hugh', 'Jackman', 'es', 'un', 'buen', 'actor', 'pero', 'tambie', '́', 'n', 'es', 'un', 'buen', 'cantante', 'y', 'bailarín', '.']","[15, 33]",ga:mf,"['Hugh', 'Jackman', 'es', 'un', 'buen', 'actor', 'pero', 'tambie', '́', 'n', 'es', 'un', 'buen', 'cantante', 'y', 'bailarina', '.']",gender agreement
201,298,db8350c837793eaaaea6db5da5184c8a8d32741d1d3a50eab2263bbc713ab995,SPA 2,Eso mi favorita película animada cuando estuve joven.,[Eso]{esa}<ga:fm:pron:inan> mi favorita película animada cuando estuve joven.,1,[Eso]{esa}<ga:fm:pron:inan>,0,ga:fm:pron:inan,esa,Eso,"['esa', 'mi', 'favorita', 'película', 'animada', 'cuando', 'estuve', 'joven', '.']","[0, 10]",ga:fm,"['Eso', 'mi', 'favorita', 'película', 'animada', 'cuando', 'estuve', 'joven', '.']",gender agreement
202,299,ccbe8b236f34b6cf1b65fa9865b66b05bc915c1a7410d68834bac08d43674926,SPA 2,Es muy bonito escuchar.,Es muy [bonito]{bonita}<ga:fm:adj:inan> escuchar.,1,[bonito]{bonita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,bonita,bonito,"['Es', 'muy', 'bonita', 'escuchar', '.']","[2, 8]",ga:fm,"['Es', 'muy', 'bonito', 'escuchar', '.']",gender agreement
203,300,f8babd1ae4938cac64a98122a8fa9393c171a7122b1edd60d8c83d2282cdf5c9,SPA 3,Beyonce es un cantante y tiene tres ninos.,Beyonce es [un]{una}<ga:fm:det:an> cantante y tiene tres ninos.,1,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Beyonce', 'es', 'una', 'cantante', 'y', 'tiene', 'tres', 'ninos', '.']","[2, 12]",ga:fm,"['Beyonce', 'es', 'un', 'cantante', 'y', 'tiene', 'tres', 'ninos', '.']",gender agreement
203,300,61ee4a625d321768146a8ab442ff700726f2bffbeb7aa6db2d34e51f944992d6,SPA 3,"Espero que Beyonce es simpatica y graciosa, y es un bien madre, porque no se.","Espero que Beyonce es simpatica y graciosa, y es [un]{una}<ga:fm:det:an> bien madre, porque no se.",1,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Espero', 'que', 'Beyonce', 'es', 'simpatica', 'y', 'graciosa', ',', 'y', 'es', 'una', 'bien', 'madre', ',', 'porque', 'no', 'se', '.']","[10, 29]",ga:fm,"['Espero', 'que', 'Beyonce', 'es', 'simpatica', 'y', 'graciosa', ',', 'y', 'es', 'un', 'bien', 'madre', ',', 'porque', 'no', 'se', '.']",gender agreement
203,300,0774f8117e11c49ffb5a2ed71aabaa481f3b6828a3f32510ce82f9dc2cd196e9,SPA 3,Beyonce trabajar mucha y es un bien madre de Blue Ivy.,Beyonce trabajar mucha y es [un]{una}<ga:fm:det:an> bien madre de Blue Ivy.,1,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Beyonce', 'trabajar', 'mucha', 'y', 'es', 'una', 'bien', 'madre', 'de', 'Blue', 'Ivy', '.']","[5, 18]",ga:fm,"['Beyonce', 'trabajar', 'mucha', 'y', 'es', 'un', 'bien', 'madre', 'de', 'Blue', 'Ivy', '.']",gender agreement
203,300,5058e3b084b4c1cf3c4d1509b94a5a1ba9fd2e2158744e27b596e1790681d606,SPA 3,La ropa de Beyonce es bonita porque muchas dinero.,La ropa de Beyonce es bonita porque [muchas]{mucho}<ga:na:fm:sp:det:inan> dinero.,1,[muchas]{mucho}<ga:na:fm:sp:det:inan>,0,ga:na:fm:sp:det:inan,mucho,muchas,"['La', 'ropa', 'de', 'Beyonce', 'es', 'bonita', 'porque', 'mucho', 'dinero', '.']","[7, 18]",ga:na:fm:sp,"['La', 'ropa', 'de', 'Beyonce', 'es', 'bonita', 'porque', 'muchas', 'dinero', '.']",gender and number agreement
203,300,8ad7bd408bc9917d59fad1e1a1a169cd062297307769d3febb44d82502485992,SPA 3,"Beyonce gusta va al compras, y compras muchas regalos para ella familia y amigos.","Beyonce gusta va al compras, y compras [muchas]{muchos}<ga:mf:det:inan> regalos para ella familia y amigos.",1,[muchas]{muchos}<ga:mf:det:inan>,0,ga:mf:det:inan,muchos,muchas,"['Beyonce', 'gusta', 'va', 'al', 'compras', ',', 'y', 'compras', 'muchos', 'regalos', 'para', 'ella', 'familia', 'y', 'amigos', '.']","[8, 25]",ga:mf,"['Beyonce', 'gusta', 'va', 'al', 'compras', ',', 'y', 'compras', 'muchas', 'regalos', 'para', 'ella', 'familia', 'y', 'amigos', '.']",gender agreement
203,300,3d04e85fd4bdd11bf35cc65fb41b73f744861aac544b87c936676e96b604b620,SPA 3,"Beyonce encantan oro, y tiene muchas accesorios en oro.","Beyonce encantan oro, y tiene [muchas]{muchos}<ga:mf:det:inan> accesorios en oro.",1,[muchas]{muchos}<ga:mf:det:inan>,0,ga:mf:det:inan,muchos,muchas,"['Beyonce', 'encantan', 'oro', ',', 'y', 'tiene', 'muchos', 'accesorios', 'en', 'oro', '.']","[6, 18]",ga:mf,"['Beyonce', 'encantan', 'oro', ',', 'y', 'tiene', 'muchas', 'accesorios', 'en', 'oro', '.']",gender agreement
203,300,bb36ad204cb9ff356d4677d5262fcc34ca432bf3956408878c2e6e31f0ee63fe,SPA 3,Beyonce grabas nuevo musica para tus emocionados.,Beyonce grabas [nuevo]{nueva}<ga:fm:adj:inan> musica para tus emocionados.,1,[nuevo]{nueva}<ga:fm:adj:inan>,0,ga:fm:adj:inan,nueva,nuevo,"['Beyonce', 'grabas', 'nueva', 'musica', 'para', 'tus', 'emocionados', '.']","[2, 11]",ga:fm,"['Beyonce', 'grabas', 'nuevo', 'musica', 'para', 'tus', 'emocionados', '.']",gender agreement
203,300,4d593b26cdebfc1eeb2e86b5bb22b3be7dcc2daef6efb8563c2a224250f2c5a2,SPA 3,El shows de Beyonce tiene un grade publico porque muchas personas encantan Beyonce.,[El]{los}<na:ps:det:inan> shows de Beyonce tiene un grade publico porque muchas personas encantan Beyonce.,1,[El]{los}<na:ps:det:inan>,0,na:ps:det:inan,los,El,"['los', 'shows', 'de', 'Beyonce', 'tiene', 'un', 'grade', 'publico', 'porque', 'muchas', 'personas', 'encantan', 'Beyonce', '.']","[0, 15]",na:ps,"['El', 'shows', 'de', 'Beyonce', 'tiene', 'un', 'grade', 'publico', 'porque', 'muchas', 'personas', 'encantan', 'Beyonce', '.']",number agreement
205,302,161bb8809e87472e238d49ebc5d779929f603e0f02dc53368cae3d1c0ae53d26,SPA 2,"En 2007, el madre de Kanye, Donda, estuvo muy enferma.","En 2007, [el]{la}<ga:fm:det:an> madre de Kanye, Donda, estuvo muy enferma.",1,[el]{la}<ga:fm:det:an>,0,ga:fm:det:an,la,el,"['En', '2007', ',', 'la', 'madre', 'de', 'Kanye', ',', 'Donda', ',', 'estuvo', 'muy', 'enferma', '.']","[3, 18]",ga:fm,"['En', '2007', ',', 'el', 'madre', 'de', 'Kanye', ',', 'Donda', ',', 'estuvo', 'muy', 'enferma', '.']",gender agreement
205,302,ee8bdd9272fc3dbda0d591139cfbe799d50ad3f2d7c83156f1c70f7845fe92fa,SPA 2,"Despues la muerta de Donda, West estuvo muy triste.","Despues la [muerta]{muerte}<ig:f:noun:inan> de Donda, West estuvo muy triste.",1,[muerta]{muerte}<ig:f:noun:inan>,0,ig:f:noun:inan,muerte,muerta,"['Despues', 'la', 'muerte', 'de', 'Donda', ',', 'West', 'estuvo', 'muy', 'triste', '.']","[2, 14]",ig:f,"['Despues', 'la', 'muerta', 'de', 'Donda', ',', 'West', 'estuvo', 'muy', 'triste', '.']",gender agreement
205,302,a610d394caebdcdaa7ee855abed9e8640addc30e78976fafc48c2d4d7f77ebfe,SPA 2,Su tristeza ayudó Kanye crear su música mejores.,Su tristeza ayudó Kanye crear su música [mejores]{mejor}<na:sp:adj:inan>.,1,[mejores]{mejor}<na:sp:adj:inan>,0,na:sp:adj:inan,mejor,mejores,"['Su', 'tristeza', 'ayudó', 'Kanye', 'crear', 'su', 'música', 'mejor', '.']","[7, 17]",na:sp,"['Su', 'tristeza', 'ayudó', 'Kanye', 'crear', 'su', 'música', 'mejores', '.']",number agreement
206,303,5941da02d424a67f6c1f86a0ec6ff9356e1df30f46307aa6e5987acbd70ccc87,SPA 2,Ellos pone en el muchos esfuerzo y cree en ellos mismos.,Ellos pone en el [muchos]{mucho}<na:sp:det:inan> esfuerzo y cree en ellos mismos.,1,[muchos]{mucho}<na:sp:det:inan>,0,na:sp:det:inan,mucho,muchos,"['Ellos', 'pone', 'en', 'el', 'mucho', 'esfuerzo', 'y', 'cree', 'en', 'ellos', 'mismos', '.']","[4, 17]",na:sp,"['Ellos', 'pone', 'en', 'el', 'muchos', 'esfuerzo', 'y', 'cree', 'en', 'ellos', 'mismos', '.']",number agreement
206,303,974fa7ff3c441585ce5a07feddd9ccfcfb36b0592cb4d069c69ad14a8e57dc19,SPA 2,No tengo respeto a ellos porque ellos están famoso.,No tengo respeto a ellos porque ellos están [famoso]{famosos}<na:ps:adj:an>.,1,[famoso]{famosos}<na:ps:adj:an>,0,na:ps:adj:an,famosos,famoso,"['No', 'tengo', 'respeto', 'a', 'ellos', 'porque', 'ellos', 'están', 'famosos', '.']","[8, 19]",na:ps,"['No', 'tengo', 'respeto', 'a', 'ellos', 'porque', 'ellos', 'están', 'famoso', '.']",number agreement
207,304,82883906499bf9866ba53d7efc91e14a474554731112c90fc696c154f200b815,SPA 3,Obama estaba triste porque Hillary era un demócrata.,Obama estaba triste porque Hillary era [un]{una}<ga:fm:det:aty:an> demócrata.,1,[un]{una}<ga:fm:det:aty:an>,0,ga:fm:det:aty:an,una,un,"['Obama', 'estaba', 'triste', 'porque', 'Hillary', 'era', 'una', 'demócrata', '.']","[6, 16]",ga:fm:det:aty,"['Obama', 'estaba', 'triste', 'porque', 'Hillary', 'era', 'un', 'demócrata', '.']",gender agreement
208,305,ec11f642498896b6345996ec0ea1529ea637b7d3a55e251fc629c0a6807eaeb1,SPA 3,"Ella es una actriz, cantante, y productor.","Ella es una actriz, cantante, y [productor]{productora}<ga:fm:noun:an>.",1,[productor]{productora}<ga:fm:noun:an>,0,ga:fm:noun:an,productora,productor,"['Ella', 'es', 'una', 'actriz', ',', 'cantante', ',', 'y', 'productora', '.']","[8, 19]",ga:fm,"['Ella', 'es', 'una', 'actriz', ',', 'cantante', ',', 'y', 'productor', '.']",gender agreement
208,305,6aec1e272d0655bb7197d6f60330bf60f0de5458c2bebae55410d682507febc9,SPA 3,Ella era en muchos películas y programas de televisión.,Ella era en [muchos]{muchas}<ga:fm:det:inan> películas y programas de televisión.,1,[muchos]{muchas}<ga:fm:det:inan>,0,ga:fm:det:inan,muchas,muchos,"['Ella', 'era', 'en', 'muchas', 'películas', 'y', 'programas', 'de', 'televisión', '.']","[3, 14]",ga:fm,"['Ella', 'era', 'en', 'muchos', 'películas', 'y', 'programas', 'de', 'televisión', '.']",gender agreement
208,305,4f9245b389a81c435eea88b1cf76d78fe93532b0e2e6ae99645f24b92bdb9fb9,SPA 3,Ella era la estrella de la programa por cinco años.,Ella era la estrella de [la]{el}<ga:mf:det:aty:inan>  programa por cinco años.,1,[la]{el}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,el,la,"['Ella', 'era', 'la', 'estrella', 'de', 'el', 'programa', 'por', 'cinco', 'años', '.']","[5, 17]",ga:mf:det:aty,"['Ella', 'era', 'la', 'estrella', 'de', 'la', 'programa', 'por', 'cinco', 'años', '.']",gender agreement
208,305,17f258eb2acb4d325a44f6849703eb6e3c96f0bbcc989d0a6b0b39b697803f51,SPA 3,Ella era en veintidós películas famosos.,Ella era en veintidós películas [famosos]{famosas}<ga:fm:adj:inan>.,1,[famosos]{famosas}<ga:fm:adj:inan>,0,ga:fm:adj:inan,famosas,famosos,"['Ella', 'era', 'en', 'veintidós', 'películas', 'famosas', '.']","[5, 13]",ga:fm,"['Ella', 'era', 'en', 'veintidós', 'películas', 'famosos', '.']",gender agreement
208,305,11f533d2abdb23a2d33eea9a561948af9d0cf4bace9dae36b1b13bb00566420d,SPA 3,Es una película muy viejo pero me recordó cuando yo la veía con mi madre cuando era muy pequeña.,Es una película muy [viejo]{vieja}<ga:fm:adj:inan> pero me recordó cuando yo la veía con mi madre cuando era muy pequeña.,1,[viejo]{vieja}<ga:fm:adj:inan>,0,ga:fm:adj:inan,vieja,viejo,"['Es', 'una', 'película', 'muy', 'vieja', 'pero', 'me', 'recordó', 'cuando', 'yo', 'la', 'veía', 'con', 'mi', 'madre', 'cuando', 'era', 'muy', 'pequeña', '.']","[4, 25]",ga:fm,"['Es', 'una', 'película', 'muy', 'viejo', 'pero', 'me', 'recordó', 'cuando', 'yo', 'la', 'veía', 'con', 'mi', 'madre', 'cuando', 'era', 'muy', 'pequeña', '.']",gender agreement
208,305,f333964af9331ee0a19f361179ae976e8551a863c435d8d588ae97827ab4d737,SPA 3,"Después de su programa en la canal Disney, ella concentró en cantando.","Después de su programa en [la]{el}<ga:mf:det:inan> canal Disney, ella concentró en cantando.",1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Después', 'de', 'su', 'programa', 'en', 'el', 'canal', 'Disney', ',', 'ella', 'concentró', 'en', 'cantando', '.']","[5, 20]",ga:mf,"['Después', 'de', 'su', 'programa', 'en', 'la', 'canal', 'Disney', ',', 'ella', 'concentró', 'en', 'cantando', '.']",gender agreement
209,307,10d602846c2c2e67a475801520f65fcd46f2a1aaeb372732cebbd20ddfe4f673,SPA 3,Los dos tienen mucho dinero y pueden ir a sus mansión por avión.,Los dos tienen mucho dinero y pueden ir a sus [mansión]{mansiones}<na:ps:noun:inan> por avión.,1,[mansión]{mansiones}<na:ps:noun:inan>,0,na:ps:noun:inan,mansiones,mansión,"['Los', 'dos', 'tienen', 'mucho', 'dinero', 'y', 'pueden', 'ir', 'a', 'sus', 'mansiones', 'por', 'avión', '.']","[10, 25]",na:ps,"['Los', 'dos', 'tienen', 'mucho', 'dinero', 'y', 'pueden', 'ir', 'a', 'sus', 'mansión', 'por', 'avión', '.']",number agreement
209,307,086fbb9976d04c16b6124e73a300205bd8588a8762b7bded061609de3f0b083f,SPA 3,Es bueno que sus dos niños les gusta la trabajo de Dwayne.,Es bueno que sus dos niños les gusta [la]{el}<ga:mf:det:inan> trabajo de Dwayne.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Es', 'bueno', 'que', 'sus', 'dos', 'niños', 'les', 'gusta', 'el', 'trabajo', 'de', 'Dwayne', '.']","[8, 22]",ga:mf,"['Es', 'bueno', 'que', 'sus', 'dos', 'niños', 'les', 'gusta', 'la', 'trabajo', 'de', 'Dwayne', '.']",gender agreement
209,307,0d30d93613f21a173db924760b2aab8ca51c6316bee313f0b19fc3b27a5f1ade,SPA 3,Quiero conocer Dwayne porque es una divertido.,Quiero conocer Dwayne porque es [una]{un}<ga:mf:det:an> divertido.,1,[una]{un}<ga:mf:det:an>,0,ga:mf:det:an,un,una,"['Quiero', 'conocer', 'Dwayne', 'porque', 'es', 'un', 'divertido', '.']","[5, 14]",ga:mf,"['Quiero', 'conocer', 'Dwayne', 'porque', 'es', 'una', 'divertido', '.']",gender agreement
210,308,a42ef723d16ea5c9f9ee586e0484e730a18f126748548aba6adf7e5e32afb4d8,SPA 2,Su esposa Tambien es amable y amoroso.,Su esposa Tambien es amable y [amoroso]{amorosa}<ga:fm:adj:an>.,1,[amoroso]{amorosa}<ga:fm:adj:an>,0,ga:fm:adj:an,amorosa,amoroso,"['Su', 'esposa', 'Tambien', 'es', 'amable', 'y', 'amorosa', '.']","[6, 15]",ga:fm,"['Su', 'esposa', 'Tambien', 'es', 'amable', 'y', 'amoroso', '.']",gender agreement
211,309,d9ba402d980ddd99f982f7a2b660b06f525de8af1a6c244c7e22e6661b4a598a,SPA 2,Blake es mixta.,Blake es [mixta]{mixto}<ga:mf:adj:an>.,1,[mixta]{mixto}<ga:mf:adj:an>,0,ga:mf:adj:an,mixto,mixta,"['Blake', 'es', 'mixto', '.']","[2, 7]",ga:mf,"['Blake', 'es', 'mixta', '.']",gender agreement
211,309,d7c84b6957d91cce637a76097205e9620f93d11efd045566b0db3fd9fba34ad7,SPA 2,Él comida favorito es el pollo y salmón.,Él comida [favorito]{favorita}<ga:fm:adj:inan> es el pollo y salmón.,1,[favorito]{favorita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,favorita,favorito,"['Él', 'comida', 'favorita', 'es', 'el', 'pollo', 'y', 'salmón', '.']","[2, 12]",ga:fm,"['Él', 'comida', 'favorito', 'es', 'el', 'pollo', 'y', 'salmón', '.']",gender agreement
211,309,17398c30745cd165b19a24580019e0dc827596abaa37b80efdde81e866a0de59,SPA 2,Él es un actor especialmente para “Kia Motor.” Sus anuncios son muy cómico.,Él es un actor especialmente para “Kia Motor.” Sus anuncios son muy [cómico]{cómicos}<na:ps:adj:inan>.,1,[cómico]{cómicos}<na:ps:adj:inan>,0,na:ps:adj:inan,cómicos,cómico,"['Él', 'es', 'un', 'actor', 'especialmente', 'para', '“', 'Kia', 'Motor', '.', '”', 'Sus', 'anuncios', 'son', 'muy', 'cómicos', '.']","[15, 33]",na:ps,"['Él', 'es', 'un', 'actor', 'especialmente', 'para', '“', 'Kia', 'Motor', '.', '”', 'Sus', 'anuncios', 'son', 'muy', 'cómico', '.']",number agreement
212,310,f3a452cf97828fa7506d9ee404274d459c845fd1171cf85bd9d3bd2e5e3f73c4,SPA 3,"Sus otras obras de arte famosas son:Cara de Mae West que puede ser utilizado como un apartamento, Construcción suave con frijoles hervidos, Cisnes reflejando elefantes, Bailarina en la cabeza de una muerte, Sueño causado por el vuelo de una abeja alrededor de una granada un segundo antes de despertar, La Tentación de San Antonio, Los Elefantes, Galatea de las Esferas, Crucifixión.","Sus otras obras de arte famosas son:Cara de Mae West que puede ser [utilizado]{utilizada}<ga:fm:adj:inan> como un apartamento, Construcción suave con frijoles hervidos, Cisnes reflejando elefantes, Bailarina en la cabeza de una muerte, Sueño causado por el vuelo de una abeja alrededor de una granada un segundo antes de despertar, La Tentación de San Antonio, Los Elefantes, Galatea de las Esferas, Crucifixión.",1,[utilizado]{utilizada}<ga:fm:adj:inan>,0,ga:fm:adj:inan,utilizada,utilizado,"['Sus', 'otras', 'obras', 'de', 'arte', 'famosas', 'son', ':', 'Cara', 'de', 'Mae', 'West', 'que', 'puede', 'ser', 'utilizada', 'como', 'un', 'apartamento', ',', 'Construcción', 'suave', 'con', 'frijoles', 'hervidos', ',', 'Cisnes', 'reflejando', 'elefantes', ',', 'Bailarina', 'en', 'la', 'cabeza', 'de', 'una', 'muerte', ',', 'Sueño', 'causado', 'por', 'el', 'vuelo', 'de', 'una', 'abeja', 'alrededor', 'de', 'una', 'granada', 'un', 'segundo', 'antes', 'de', 'despertar', ',', 'La', 'Tentación', 'de', 'San', 'Antonio', ',', 'Los', 'Elefantes', ',', 'Galatea', 'de', 'las', 'Esferas', ',', 'Crucifixión', '.']","[15, 88]",ga:fm,"['Sus', 'otras', 'obras', 'de', 'arte', 'famosas', 'son', ':', 'Cara', 'de', 'Mae', 'West', 'que', 'puede', 'ser', 'utilizado', 'como', 'un', 'apartamento', ',', 'Construcción', 'suave', 'con', 'frijoles', 'hervidos', ',', 'Cisnes', 'reflejando', 'elefantes', ',', 'Bailarina', 'en', 'la', 'cabeza', 'de', 'una', 'muerte', ',', 'Sueño', 'causado', 'por', 'el', 'vuelo', 'de', 'una', 'abeja', 'alrededor', 'de', 'una', 'granada', 'un', 'segundo', 'antes', 'de', 'despertar', ',', 'La', 'Tentación', 'de', 'San', 'Antonio', ',', 'Los', 'Elefantes', ',', 'Galatea', 'de', 'las', 'Esferas', ',', 'Crucifixión', '.']",gender agreement
213,314,06557d16c5d8ff5fb5cf7a04ac03a23697eb1028b0fed22c9a8bc296b0de7703,SPA 2,No tiene ningún nietos.,No tiene ningún [nietos]{nieto}<na:sp:noun:an>.,1,[nietos]{nieto}<na:sp:noun:an>,0,na:sp:noun:an,nieto,nietos,"['No', 'tiene', 'ningún', 'nieto', '.']","[3, 9]",na:sp,"['No', 'tiene', 'ningún', 'nietos', '.']",number agreement
213,314,a76fc59b20862ca92b9ef83cdc38fc87699dcae96a56fbaac7c6d4a5ff2d281f,SPA 2,Su hermana tiene una hijo.,Su hermana tiene [una]{un}<ga:mf:det:an> hijo.,1,[una]{un}<ga:mf:det:an>,0,ga:mf:det:an,un,una,"['Su', 'hermana', 'tiene', 'un', 'hijo', '.']","[3, 10]",ga:mf,"['Su', 'hermana', 'tiene', 'una', 'hijo', '.']",gender agreement
213,314,3922a86ca20b0dce41cc7d3a3de53afe5e18b48e3661a7487f3790bb6aae1c81,SPA 2,"Beyoncé fue supuesto a cantar en el festival de música, Coachella, pero no pudo realizar porque está embarazada.","Beyoncé fue [supuesto]{supuesta}<ga:fm:adj:an> a cantar en el festival de música, Coachella, pero no pudo realizar porque está embarazada.",1,[supuesto]{supuesta}<ga:fm:adj:an>,0,ga:fm:adj:an,supuesta,supuesto,"['Beyoncé', 'fue', 'supuesta', 'a', 'cantar', 'en', 'el', 'festival', 'de', 'música', ',', 'Coachella', ',', 'pero', 'no', 'pudo', 'realizar', 'porque', 'está', 'embarazada', '.']","[2, 24]",ga:fm,"['Beyoncé', 'fue', 'supuesto', 'a', 'cantar', 'en', 'el', 'festival', 'de', 'música', ',', 'Coachella', ',', 'pero', 'no', 'pudo', 'realizar', 'porque', 'está', 'embarazada', '.']",gender agreement
213,314,3cf68800b5ab1c88a9a725ac9648f85428ee61fad1aa89ba8118e8a023e3b893,SPA 2,"Su último álbum, Limonada, fue buena.","Su último álbum, Limonada, fue [buena]{bueno}<ga:mf:adj:inan>.",1,[buena]{bueno}<ga:mf:adj:inan>,0,ga:mf:adj:inan,bueno,buena,"['Su', 'último', 'álbum', ',', 'Limonada', ',', 'fue', 'bueno', '.']","[7, 17]",ga:mf,"['Su', 'último', 'álbum', ',', 'Limonada', ',', 'fue', 'buena', '.']",gender agreement
214,315,ba4ffad31b226b878adbbe8383e346dc29cca5cbae12b3ee897bbb5c54170fb3,SPA 2,Ella as alto y elegente.,Ella as [alto]{alta}<ga:fm:adj:an> y elegente.,1,[alto]{alta}<ga:fm:adj:an>,0,ga:fm:adj:an,alta,alto,"['Ella', 'as', 'alta', 'y', 'elegente', '.']","[2, 9]",ga:fm,"['Ella', 'as', 'alto', 'y', 'elegente', '.']",gender agreement
215,316,9a3dd5e41c400312935fba38340dba1866f57f48810db1a9135dfb0eeac41dac,SPA 2,Darwin pensé que los pajaros tiene cabezas grandes y pequeños porque ellos comieron comida diffierente.,Darwin pensé que los pajaros tiene cabezas grandes y [pequeños]{pequeñas}<ga:fm:adj:inan> porque ellos comieron comida diffierente.,1,[pequeños]{pequeñas}<ga:fm:adj:inan>,0,ga:fm:adj:inan,pequeñas,pequeños,"['Darwin', 'pensé', 'que', 'los', 'pajaros', 'tiene', 'cabezas', 'grandes', 'y', 'pequeñas', 'porque', 'ellos', 'comieron', 'comida', 'diffierente', '.']","[9, 26]",ga:fm,"['Darwin', 'pensé', 'que', 'los', 'pajaros', 'tiene', 'cabezas', 'grandes', 'y', 'pequeños', 'porque', 'ellos', 'comieron', 'comida', 'diffierente', '.']",gender agreement
215,316,e56ed21f3295cc634bbef02a8fd4a57978f10bbfe9f1bbcbf06db7466202000d,SPA 2,Darwin trabajó por muchos años a escribit una libro perfecto y está un libro mas importante.,Darwin trabajó por muchos años a escribit [una]{un}<ga:mf:det:inan> libro perfecto y está un libro mas importante.,1,[una]{un}<ga:mf:det:inan>,0,ga:mf:det:inan,un,una,"['Darwin', 'trabajó', 'por', 'muchos', 'años', 'a', 'escribit', 'un', 'libro', 'perfecto', 'y', 'está', 'un', 'libro', 'mas', 'importante', '.']","[7, 25]",ga:mf,"['Darwin', 'trabajó', 'por', 'muchos', 'años', 'a', 'escribit', 'una', 'libro', 'perfecto', 'y', 'está', 'un', 'libro', 'mas', 'importante', '.']",gender agreement
215,316,746b494b03c97325bf429dc3d2b13921aa6a4c1d585fe878e476d77ed29001d0,SPA 2,"Hay personas hoy que no les gustan los libros de Darwin, y no les gusta el idea de evolución.","Hay personas hoy que no les gustan los libros de Darwin, y no les gusta [el]{la}<ga:fm:det:inan> idea de evolución.",1,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['Hay', 'personas', 'hoy', 'que', 'no', 'les', 'gustan', 'los', 'libros', 'de', 'Darwin', ',', 'y', 'no', 'les', 'gusta', 'la', 'idea', 'de', 'evolución', '.']","[16, 38]",ga:fm,"['Hay', 'personas', 'hoy', 'que', 'no', 'les', 'gustan', 'los', 'libros', 'de', 'Darwin', ',', 'y', 'no', 'les', 'gusta', 'el', 'idea', 'de', 'evolución', '.']",gender agreement
215,316,94719304edcd45e40db0b3f75a39e0d1a16a9f414f221a5d49727ae37616b236,SPA 2,Algunos escuelas no hable sobre Darwin y está bien.,[Algunos]{algunas}<ga:fm:det:inan> escuelas no hable sobre Darwin y está bien.,1,[Algunos]{algunas}<ga:fm:det:inan>,0,ga:fm:det:inan,algunas,Algunos,"['algunas', 'escuelas', 'no', 'hable', 'sobre', 'Darwin', 'y', 'está', 'bien', '.']","[0, 11]",ga:fm,"['Algunos', 'escuelas', 'no', 'hable', 'sobre', 'Darwin', 'y', 'está', 'bien', '.']",gender agreement
215,316,2cc80dab05e12f004655edcf37e82610188bb3c3f933da1985c94aea16164f7e,SPA 2,"Hoy, hay muchas estudiantes que estan estudiando Darwin, especialmente aquí a la *UNIVERSITY*.","Hoy, hay [muchas]{muchos}<ga:mf:det:an> estudiantes que estan estudiando Darwin, especialmente aquí a la *UNIVERSITY*.",1,[muchas]{muchos}<ga:mf:det:an>,0,ga:mf:det:an,muchos,muchas,"['Hoy', ',', 'hay', 'muchos', 'estudiantes', 'que', 'estan', 'estudiando', 'Darwin', ',', 'especialmente', 'aquí', 'a', 'la', '*', 'UNIVERSITY', '*', '.']","[3, 22]",ga:mf,"['Hoy', ',', 'hay', 'muchas', 'estudiantes', 'que', 'estan', 'estudiando', 'Darwin', ',', 'especialmente', 'aquí', 'a', 'la', '*', 'UNIVERSITY', '*', '.']",gender agreement
216,318,87d7105d2054f9454a02dd5837d6bc20197b6a4e89ab6040a479971e81d49cbf,SPA 3,Soy capaz de expresarme musicalmente en muchas idiomas ahora.,Soy capaz de expresarme musicalmente en [muchas]{muchos}<ga:mf:det:aty:inan> idiomas ahora.,1,[muchas]{muchos}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,muchos,muchas,"['Soy', 'capaz', 'de', 'expresarme', 'musicalmente', 'en', 'muchos', 'idiomas', 'ahora', '.']","[6, 17]",ga:mf:det:aty,"['Soy', 'capaz', 'de', 'expresarme', 'musicalmente', 'en', 'muchas', 'idiomas', 'ahora', '.']",gender agreement
