'Sentence #','Word','POS','Tag'
,porque,,O
,a,,O
,mí,,O
,me,,O
,encanta,,O
,ir,,O
,a,,O
,la,,O
,playa,,O
,y,,O
,las,,O
,playas,,O
,en,,O
,Hawaii,,O
,son,,O
,los,,B-ga
,mejores,,O
,del,,O
,mundo,,O
,en,,O
,mi,,O
,opinión,,O
,.,,O
Sentence: 4269,Hawaii,,O
,es,,O
,mis,,O
,vacaciones,,O
,perfectas,,O
,proque,,O
,es,,O
,un,,O
,lugar,,O
,perfecto,,O
,con,,O
,clime,,B-ga
,mejor,,O
,y,,O
,una,,O
,mejor,,O
,fruta,,O
,tropical,,O
,.,,O
Sentence: 3879,Los,,O
,libros,,O
,sobre,,O
,un,,O
,chico,,O
,regular,,O
,se,,O
,llama,,O
,Harry,,O
,Potter,,O
,que,,O
,tiene,,O
,poderes,,O
,magicos,,O
,y,,O
,necessita,,O
,pelear,,O
,un,,B-ga
,persona,,O
,mala,,O
,.,,O
Sentence: 4271,Voy,,O
,a,,O
,escuchar,,O
,música,,O
,locales,,B-na
,",",,O
,y,,O
,voy,,O
,cantar,,O
,canciones,,O
,mexicanas,,O
,con,,O
,mis,,O
,amigos,,O
,.,,O
Sentence: 1147,Como,,O
,presidente,,O
,tuvo,,O
,un,,O
,romance,,O
,con,,O
,Monica,,O
,Lewinsky,,O
,y,,O
,el,,O
,mintio,,O
,sobre,,O
,el,,B-ga
,relacion,,O
,.,,O
Sentence: 3942,Ronaldo,,O
,es,,O
,una,,O
,persona,,O
,muy,,O
,simpática,,O
,y,,O
,trabajador,,B-ga
,.,,O
Sentence: 4342,Quiero,,O
,que,,O
,mis,,O
,hermanos,,O
,y,,O
,primos,,O
,vengan,,O
,",",,O
,también,,O
,",",,O
,porque,,O
,ellos,,O
,son,,O
,muy,,O
,divertidos,,O
,y,,O
,entretenidas,,B-ga
,y,,O
,haría,,O
,la,,O
,vacaciones,,O
,mucho,,O
,más,,O
,divertidos,,O
,.,,O
Sentence: 961,Muchas,,O
,personas,,O
,famosas,,O
,simbolizan,,O
,el,,O
,“,,O
,cuerpo,,O
,perfecto,,O
,",",,O
,”,,O
,que,,O
,es,,O
,muy,,O
,delgada,,B-ga
,.,,O
Sentence: 1952,En,,O
,el,,O
,mar,,O
,",",,O
,nosotros,,O
,veríamos,,O
,los,,O
,peces,,O
,en,,O
,el,,O
,aqua,,O
,porque,,O
,estos,,O
,son,,O
,muy,,O
,bonitos,,O
,y,,O
,vibrante,,B-na
,.,,O
Sentence: 1521,Ellos,,O
,muy,,O
,lindo,,B-na
,pero,,O
,ahora,,O
,el,,O
,novio,,O
,es,,O
,Austin,,O
,.,,O
Sentence: 1543,Anthony,,O
,Bourdain,,O
,es,,O
,muy,,O
,famosa,,B-ga
,en,,O
,la,,O
,América,,O
,y,,O
,en,,O
,el,,O
,mundo,,O
,.,,O
Sentence: 2688,Ambos,,O
,son,,O
,hermosos,,B-ga
,pero,,O
,nunca,,O
,puedo,,O
,decidir,,O
,a,,O
,dónde,,O
,ir,,O
,.,,O
Sentence: 1702,Además,,O
,",",,O
,le,,O
,gusta,,O
,navegar,,O
,por,,O
,internet,,O
,y,,O
,leer,,O
,",",,O
,es,,O
,muy,,O
,callada,,B-ga
,.,,O
Sentence: 4110,Por,,O
,el,,O
,viernes,,O
,yo,,O
,quiero,,O
,ver,,O
,los,,O
,Lakers,,O
,en,,O
,“,,O
,Staples,,O
,Center,,O
,.,,O
,”,,O
,El,,O
,sábado,,O
,yo,,O
,visito,,O
,un,,B-ga
,playa,,O
,en,,O
,Condado,,O
,de,,O
,Orange,,O
,en,,O
,la,,O
,mañana,,O
,",",,O
,compro,,O
,productos,,O
,en,,O
,Sears,,O
,y,,O
,en,,O
,la,,O
,noche,,O
,veo,,O
,la,,O
,Serie,,O
,Mundial,,O
,en,,O
,“,,O
,Dodger,,O
,Stadium,,O
,.,,O
,”,,O
,En,,O
,el,,O
,domingo,,O
,yo,,O
,voy,,O
,a,,O
,la,,O
,iglesia,,O
,en,,O
,la,,O
,mañana,,O
,y,,O
,después,,O
,estoy,,O
,jugando,,O
,el,,O
,fútbol,,O
,americano,,O
,de,,O
,los,,O
,Chargers,,O
,.,,O
Sentence: 4878,El,,O
,invierno,,O
,",",,O
,voy,,O
,a,,O
,venir,,O
,en,,O
,una,,O
,vacación,,B-na
,fantástica,,O
,también,,O
,.,,O
Sentence: 4822,Yo,,O
,iba,,O
,en,,O
,muchas,,O
,vaccaciones,,O
,con,,O
,mi,,O
,novio,,O
,en,,O
,nuestros,,B-na
,carro,,O
,.,,O
Sentence: 4539,I,,O
,quiero,,O
,relajarme,,O
,y,,O
,tiene,,O
,una,,B-ga
,divertido,,O
,mes,,O
,.,,O
Sentence: 1772,Él,,O
,cantó,,O
,muchos,,B-ga
,canciones,,O
,.,,O
Sentence: 2320,Es,,O
,una,,B-ga
,viaje,,O
,que,,O
,es,,O
,muy,,O
,interesante,,O
,y,,O
,divertido,,O
,para,,O
,me,,O
,.,,O
Sentence: 4679,Sin,,O
,embargo,,O
,",",,O
,hay,,O
,unas,,O
,cosas,,O
,que,,O
,sea,,O
,críticas,,O
,para,,O
,una,,O
,vacación,,B-na
,buena,,O
,.,,O
Sentence: 50,Paul,,O
,McCartney,,O
,toca,,O
,el,,B-ga
,guitarra,,O
,.,,O
Sentence: 2579,Este,,O
,paíz,,O
,es,,O
,muy,,O
,importante,,O
,para,,O
,mí,,O
,porque,,O
,mi,,O
,familia,,O
,es,,O
,de,,O
,Italia,,O
,y,,O
,yo,,O
,quiero,,O
,aprender,,O
,todo,,B-ga
,de,,O
,la,,O
,historia,,O
,y,,O
,de,,O
,la,,O
,cultura,,O
,por,,O
,eso,,O
,.,,O
Sentence: 4440,Mi,,O
,vacaciones,,O
,perfecto,,B-ga
,sería,,O
,para,,O
,nosotros,,O
,ir,,O
,a,,O
,Islandia,,O
,con,,O
,mi,,O
,hermana,,O
,",",,O
,su,,O
,novio,,O
,",",,O
,y,,O
,mis,,O
,amigos,,O
,*,,O
,FIRST_NAME,,O
,*,,O
,y,,O
,*,,O
,FIRST_NAME,,O
,*,,O
,.,,O
Sentence: 4160,Si,,O
,yo,,O
,puedo,,O
,hacer,,O
,todos,,B-ga
,de,,O
,esas,,O
,cosas,,O
,",",,O
,eso,,O
,es,,O
,mi,,O
,vacacione,,O
,perfecto,,O
,.,,O
Sentence: 3895,Mi,,O
,cancion,,O
,favorito,,B-ga
,de,,O
,Bruno,,O
,Mars,,O
,es,,O
,When,,O
,I,,O
,Was,,O
,Your,,O
,Man,,O
,porque,,O
,es,,O
,una,,O
,cancione,,O
,miy,,O
,buena,,O
,",",,O
,la,,O
,cancione,,O
,es,,O
,muy,,O
,facil,,O
,de,,O
,cantar,,O
,.,,O
Sentence: 4239,Yo,,O
,voy,,O
,asistir,,O
,los,,O
,carnivals,,O
,y,,O
,los,,O
,festivals,,O
,cerca,,O
,en,,O
,la,,O
,playa,,O
,para,,O
,yo,,O
,bailo,,O
,y,,O
,canto,,O
,para,,O
,los,,O
,dias,,O
,durante,,O
,en,,O
,mi,,O
,la,,O
,vacacion,,B-na
,.,,O
Sentence: 3650,La,,O
,película,,O
,es,,O
,muy,,O
,cómico,,B-ga
,y,,O
,a,,O
,veces,,O
,la,,O
,película,,O
,es,,O
,muy,,O
,relatable,,O
,por,,O
,personas,,O
,con,,O
,jefes,,O
,muy,,O
,malos,,O
,.,,O
Sentence: 2850,Mi,,O
,viaje,,O
,a,,O
,Europa,,O
,es,,O
,mi,,O
,mejor,,O
,vacacion,,B-na
,porque,,O
,tuve,,O
,mucho,,O
,divertida,,O
,.,,O
Sentence: 3646,Recomiendo,,O
,que,,O
,tú,,O
,veas,,O
,todos,,B-ga
,las,,O
,películas,,O
,de,,O
,Streep,,O
,pero,,O
,especialmente,,O
,"""",,O
,The,,O
,Devil,,O
,Wears,,O
,Prada,,O
,.,,O
,"""",,O
Sentence: 4683,un,,O
,problema,,O
,que,,O
,tengo,,O
,cuando,,O
,estoy,,O
,decidido,,O
,donde,,O
,para,,O
,viajar,,O
,es,,O
,que,,O
,quiero,,O
,viajar,,O
,a,,O
,nuevas,,B-ga
,lugares,,O
,",",,O
,pero,,O
,también,,O
,quiero,,O
,visitar,,O
,lugares,,O
,que,,O
,ya,,O
,he,,O
,estado,,O
,en,,O
,y,,O
,que,,O
,me,,O
,gustaron,,O
,.,,O
Sentence: 3326,El,,O
,lleva,,O
,una,,O
,camiseta,,O
,blanca,,O
,y,,O
,pantalones,,O
,negros,,O
,o,,O
,azul,,B-na
,.,,O
Sentence: 3130,Muchos,,B-ga
,de,,O
,las,,O
,otras,,O
,películas,,O
,que,,O
,hizo,,O
,él,,O
,están,,O
,muy,,O
,serias,,O
,por,,O
,ejemplo,,O
,la,,O
,película,,O
,Constantine,,O
,.,,O
Sentence: 4045,Ella,,O
,es,,O
,mas,,O
,bonita,,O
,que,,O
,muchas,,O
,actrices,,O
,y,,O
,ella,,O
,es,,O
,mas,,O
,divertida,,O
,que,,O
,muchas,,O
,actoras,,B-ga
,y,,O
,actors,,O
,.,,O
Sentence: 4500,Mi,,B-na
,vacaciones,,O
,perfectas,,O
,would,,O
,be,,O
,ir,,O
,a,,O
,la,,O
,playa,,O
,con,,O
,mi,,O
,familia,,O
,.,,O
Sentence: 4823,Es,,O
,el,,B-ga
,mas,,O
,azul,,O
,playa,,O
,en,,O
,California,,O
,y,,O
,mi,,O
,favorita,,O
,playa,,O
,en,,O
,el,,O
,mundo,,O
,.,,O
Sentence: 2330,Tomamos,,O
,bebidos,,B-ga
,que,,O
,frutas,,O
,.,,O
Sentence: 2514,Me,,O
,broncee,,O
,en,,O
,la,,O
,playa,,O
,todos,,O
,las,,B-ga
,días,,O
,de,,O
,mis,,O
,vacaciones,,O
,.,,O
Sentence: 4840,la,,O
,vacacion,,B-na
,es,,O
,muy,,O
,divertida,,O
,y,,O
,nunca,,O
,es,,O
,aburrida,,O
,y,,O
,triste,,O
,.,,O
Sentence: 3163,Veo,,O
,Blades,,O
,of,,O
,Glory,,O
,muchas,,O
,veces,,O
,porque,,O
,la,,O
,pelicula,,O
,es,,O
,muy,,O
,graciosa,,O
,y,,O
,entretenido,,B-ga
,.,,O
Sentence: 1994,Por,,O
,último,,O
,",",,O
,quiero,,O
,ir,,O
,a,,O
,la,,O
,España,,O
,para,,O
,aprender,,O
,el,,O
,flamenco,,O
,porque,,O
,me,,O
,gusta,,O
,bailar,,O
,mucha,,B-ga
,.,,O
Sentence: 798,No,,O
,hay,,O
,un,,B-ga
,pelicula,,O
,de,,O
,malo,,O
,.,,O
Sentence: 701,Es,,O
,novia,,O
,es,,O
,pelirrojo,,B-ga
,y,,O
,alta,,O
,.,,O
Sentence: 1152,La,,O
,película,,O
,es,,O
,con,,O
,otro,,B-ga
,actriz,,O
,se,,O
,llama,,O
,Tina,,O
,Fey,,O
,.,,O
Sentence: 740,Su,,O
,nationalidad,,O
,es,,O
,Americano,,B-ga
,.,,O
Sentence: 4972,La,,O
,vacaciones,,O
,perfecto,,B-ga
,tiene,,O
,m,,O
Sentence: 1705,Una,,O
,persona,,O
,famosa,,O
,es,,O
,"""",,O
,Internethulk,,O
,"""",,O
,y,,O
,su,,O
,nombre,,O
,y,,O
,apellido,,O
,actual,,B-na
,son,,O
,Dennis,,O
,Hawelka,,O
,.,,O
Sentence: 897,Se,,O
,puso,,O
,las,,O
,ropas,,O
,reveladoras,,O
,y,,O
,cantó,,O
,las,,O
,canciones,,O
,inapropiados,,B-ga
,para,,O
,los,,O
,niños,,O
,oír,,O
,en,,O
,el,,O
,álbum,,O
,“,,O
,Bangerz,,O
,”,,O
,.,,O
Sentence: 2858,Yo,,O
,sabo,,O
,que,,O
,Phoenix,,O
,es,,O
,el,,B-ga
,mejor,,O
,ciudad,,O
,de,,O
,los,,O
,Estados,,O
,Unidos,,O
,.,,O
Sentence: 3934,Ella,,O
,quiere,,O
,que,,O
,se,,O
,sientan,,O
,mejor,,O
,de,,O
,ellos,,B-ga
,mismas,,O
,.,,O
Sentence: 3255,Este,,B-ga
,pelicula,,O
,es,,O
,muy,,O
,agresiva,,O
,y,,O
,tiene,,O
,mucha,,O
,sangre,,O
,.,,O
Sentence: 4479,A,,O
,veces,,O
,amigos,,O
,conmigo,,O
,en,,O
,mi,,O
,vacación,,B-na
,y,,O
,otra,,O
,vez,,O
,estoy,,O
,sola,,O
,.,,O
Sentence: 5017,Ya,,O
,tengo,,O
,todas,,O
,las,,O
,vacuna,,B-na
,.,,O
Sentence: 1451,Una,,O
,persona,,O
,famoso,,B-ga
,es,,O
,Pablo,,O
,Picasso,,O
,.,,O
Sentence: 1605,Demi,,O
,no,,O
,tiene,,O
,novio,,O
,porque,,O
,está,,O
,ocupado,,B-ga
,.,,O
Sentence: 1584,Por,,O
,ejemplo,,O
,",",,O
,su,,B-na
,películas,,O
,es,,O
,Chicas,,O
,Malas,,O
,",",,O
,El,,O
,Cuaderno,,O
,",",,O
,y,,O
,Medico,,O
,extraño,,O
,.,,O
Sentence: 3893,la,,O
,cuenta,,B-ga
,es,,O
,muy,,O
,bonita,,O
,y,,O
,todos,,O
,los,,O
,libros,,O
,describe,,O
,las,,O
,relaciones,,O
,muy,,O
,bien,,O
,.,,O
Sentence: 1146,El,,O
,tocar,,O
,el,,O
,saxafon,,O
,y,,O
,estaba,,O
,en,,O
,un,,B-ga
,banda,,O
,cuando,,O
,el,,O
,adolescente,,O
,.,,O
Sentence: 4685,Mi,,O
,vacaciones,,O
,perfecto,,B-ga
,fueron,,O
,cuando,,O
,viajé,,O
,a,,O
,Hawai,,O
,con,,O
,la,,O
,familia,,O
,de,,O
,mi,,O
,tía,,O
,.,,O
Sentence: 102,Aún,,O
,no,,O
,está,,O
,completado,,B-ga
,",",,O
,pero,,O
,sigue,,O
,siendo,,O
,impresionante,,O
,.,,O
Sentence: 2290,Necesitio,,O
,nadar,,O
,en,,O
,la,,O
,mar,,O
,porque,,O
,la,,B-ga
,agua,,O
,hace,,O
,muy,,O
,fresco,,O
,.,,O
Sentence: 3933,Y,,O
,",",,O
,a,,O
,veces,,O
,",",,O
,las,,O
,fotos,,O
,sean,,O
,cambiados,,B-ga
,así,,O
,que,,O
,ellos,,O
,son,,O
,más,,O
,bonitos,,O
,.,,O
Sentence: 3541,Ella,,O
,tuvo,,O
,su,,O
,primer,,B-ga
,exhibición,,O
,de,,O
,arte,,O
,en,,O
,Nueva,,O
,York,,O
,en,,O
,1938,,O
,y,,O
,tuvo,,O
,otra,,O
,en,,O
,París,,O
,en,,O
,1939,,O
,.,,O
Sentence: 3961,La,,B-ga
,primer,,O
,álbum,,O
,es,,O
,mi,,O
,favorito,,O
,.,,O
Sentence: 3751,Específicamente,,O
,",",,O
,ella,,O
,trabaja,,O
,como,,O
,el,,B-ga
,directora,,O
,en,,O
,Stark,,O
,industries,,O
,.,,O
Sentence: 2667,Son,,O
,muy,,O
,relajantes,,O
,y,,O
,divertidos,,B-ga
,.,,O
Sentence: 1041,Beyonce,,O
,gusta,,O
,va,,O
,al,,O
,compras,,O
,",",,O
,y,,O
,compras,,O
,muchas,,B-ga
,regalos,,O
,para,,O
,ella,,O
,familia,,O
,y,,O
,amigos,,O
,.,,O
Sentence: 1197,Ella,,O
,era,,O
,pintor,,B-ga
,y,,O
,sus,,O
,pinturas,,O
,más,,O
,famosas,,O
,son,,O
,sus,,O
,autorretratos,,O
,.,,O
Sentence: 4594,Para,,O
,una,,O
,vacacion,,B-na
,perfecta,,O
,",",,O
,yo,,O
,iria,,O
,a,,O
,hawaii,,O
,.,,O
Sentence: 3118,Hay,,O
,un,,B-ga
,película,,O
,",",,O
,Selena,,O
,",",,O
,que,,O
,presenta,,O
,la,,O
,vida,,O
,",",,O
,la,,O
,profesion,,O
,",",,O
,y,,O
,la,,O
,historia,,O
,de,,O
,Selena,,O
,Quintanilla,,O
,.,,O
Sentence: 106,Me,,O
,gusta,,O
,mucho,,O
,comida,,O
,españa,,O
,porque,,O
,el,,B-ga
,parte,,O
,de,,O
,mi,,O
,papá,,O
,de,,O
,la,,O
,familia,,O
,es,,O
,español,,O
,.,,O
Sentence: 1748,Ello,,O
,es,,O
,mi,,O
,favorita,,B-ga
,Beatle,,O
,porque,,O
,fue,,O
,muy,,O
,guapo,,O
,",",,O
,pero,,O
,ya,,O
,no,,O
,.,,O
Sentence: 1863,Tendríamos,,O
,un,,B-ga
,habitación,,O
,muy,,O
,grande,,O
,y,,O
,cada,,O
,de,,O
,nosotras,,O
,tendríamos,,O
,propia,,O
,cama,,O
,.,,O
Sentence: 2624,También,,O
,hay,,O
,un,,B-ga
,montaña,,O
,hermosa,,O
,.,,O
Sentence: 3237,Adam,,O
,y,,O
,Selena,,O
,son,,O
,flacco,,B-na
,and,,O
,muy,,O
,bonitos,,O
,.,,O
Sentence: 1351,Los,,O
,dos,,O
,casaron,,O
,en,,O
,la,,B-ga
,ano,,O
,de,,O
,2017,,O
,.,,O
Sentence: 4504,Yo,,O
,tengo,,O
,mucho,,B-na
,amigos,,O
,en,,O
,México,,O
,por,,O
,que,,O
,muchos,,O
,mexicanos,,O
,fueron,,O
,en,,O
,mi,,O
,la,,O
,escuela,,O
,secundaria,,O
,.,,O
Sentence: 643,Su,,O
,nombre,,O
,artística,,B-ga
,es,,O
,JLo,,O
,.,,O
Sentence: 1141,Lo,,O
,única,,B-ga
,tema,,O
,Harry,,O
,fue,,O
,bien,,O
,fue,,O
,Defensa,,O
,encontra,,O
,de,,O
,las,,O
,Artes,,O
,Oscuras,,O
,.,,O
Sentence: 2567,Además,,O
,",",,O
,cada,,O
,persona,,O
,tiene,,O
,una,,O
,definición,,O
,especial,,O
,de,,O
,vacación,,B-na
,perfecta,,O
,",",,O
,y,,O
,yo,,O
,también,,O
,.,,O
Sentence: 2508,Porque,,O
,me,,O
,gusta,,O
,aprender,,O
,historia,,O
,y,,O
,mirar,,O
,el,,O
,arte,,O
,",",,O
,quiero,,O
,visitar,,O
,museos,,O
,famosas,,B-ga
,",",,O
,por,,O
,ejemplo,,O
,el,,O
,Museo,,O
,del,,O
,Louvre,,O
,en,,O
,París,,O
,.,,O
Sentence: 4650,Ellos,,O
,son,,O
,mucho,,O
,divertido,,B-na
,y,,O
,felices,,O
,porque,,O
,Ixtapa,,O
,es,,O
,bonita,,O
,y,,O
,divertida,,O
,.,,O
Sentence: 4369,Yo,,O
,voy,,O
,a,,O
,volver,,O
,a,,O
,China,,O
,durante,,O
,estas,,O
,vacación,,B-na
,de,,O
,verano,,O
,.,,O
Sentence: 4261,En,,O
,mi,,O
,vacación,,B-na
,perfecta,,O
,",",,O
,estaría,,O
,lejos,,O
,de,,O
,la,,O
,ciudad,,O
,y,,O
,tendría,,O
,días,,O
,tranquilos,,O
,.,,O
Sentence: 1336,La,,O
,historia,,O
,verá,,O
,lo,,O
,mal,,B-na
,americanos,,O
,.,,O
Sentence: 2237,Estoy,,O
,emocionado,,B-ga
,de,,O
,conocer,,O
,a,,O
,gente,,O
,nueva,,O
,y,,O
,practicar,,O
,mi,,O
,español,,O
,.,,O
Sentence: 1608,El,,O
,realidad,,O
,",",,O
,el,,O
,nombre,,O
,de,,O
,Maxwell,,O
,fue,,O
,William,,O
,Carter,,O
,",",,O
,pero,,O
,él,,O
,fue,,O
,una,,O
,persona,,O
,muy,,O
,mentirosa,,O
,y,,O
,antipático,,B-ga
,.,,O
Sentence: 3246,unas,,O
,cosas,,O
,que,,O
,no,,O
,me,,O
,gustaba,,O
,de,,O
,su,,O
,personailda,,O
,fue,,O
,relaciones,,O
,con,,O
,su,,B-na
,companeros,,O
,de,,O
,su,,O
,equipo,,O
,.,,O
Sentence: 2252,En,,O
,mi,,O
,vacación,,B-na
,perfecta,,O
,el,,O
,tiempo,,O
,hace,,O
,fresco,,O
,porque,,O
,yo,,O
,tengo,,O
,calor,,O
,mucho,,O
,.,,O
Sentence: 4664,En,,O
,mis,,O
,perfectas,,O
,vacaciones,,O
,me,,O
,gustaria,,O
,duermo,,O
,mucho,,O
,",",,O
,correr,,O
,en,,O
,el,,B-ga
,selva,,O
,tropical,,O
,",",,O
,ir,,O
,a,,O
,la,,O
,playa,,O
,",",,O
,y,,O
,reljar,,O
,.,,O
Sentence: 3991,Biles,,O
,fue,,O
,tres,,O
,veces,,O
,campeona,,O
,mundial,,O
,",",,O
,tres,,O
,veces,,O
,campeona,,O
,mundial,,O
,",",,O
,dos,,O
,veces,,O
,campeón,,B-ga
,mundial,,O
,de,,O
,balanza,,O
,de,,O
,balanza,,O
,",",,O
,cuatro,,O
,veces,,O
,campeona,,O
,nacional,,O
,de,,O
,Estados,,O
,Unidos,,O
,y,,O
,miembro,,O
,de,,O
,los,,O
,equipos,,O
,estadounidenses,,O
,ganadores,,O
,de,,O
,medallas,,O
,de,,O
,oro,,O
,en,,O
,los,,O
,Campeonatos,,O
,Mundiales,,O
,de,,O
,Gimnasia,,O
,Artística,,O
,2014,,O
,y,,O
,2015,,O
,.,,O
Sentence: 4532,En,,O
,este,,B-ga
,vacaciones,,O
,",",,O
,quiero,,O
,comer,,O
,comida,,O
,buena,,O
,.,,O
Sentence: 3866,Yo,,O
,tuve,,O
,un,,O
,tiempo,,O
,un,,O
,poco,,O
,divertido,,O
,como,,O
,escribiendo,,O
,ese,,B-ga
,prueba,,O
,",",,O
,pero,,O
,pienso,,O
,que,,O
,Ud,,O
,.,,O
Sentence: 2001,¡,,O
,Me,,O
,gusta,,O
,estuve,,O
,me,,O
,puedo,,O
,visitar,,O
,San,,O
,Francisco,,O
,por,,O
,vacación,,B-na
,!,,O
Sentence: 5116,Yo,,O
,espero,,O
,que,,O
,nosotros,,O
,comamos,,O
,mucha,,O
,comidas,,B-na
,durante,,O
,las,,O
,vacaciones,,O
,.,,O
Sentence: 2273,Nosotros,,B-ga
,visitamos,,O
,la,,O
,playa,,O
,.,,O
Sentence: 2915,En,,O
,2014,,O
,",",,O
,fue,,O
,clasificado,,O
,como,,O
,el,,O
,trigésimo,,O
,más,,O
,poderosa,,B-ga
,del,,O
,mundo,,O
,en,,O
,un,,O
,ranking,,O
,anual,,O
,publicado,,O
,por,,O
,Forbes,,O
,.,,O
Sentence: 1518,Drake,,O
,y,,O
,Rihanna,,O
,hicieron,,O
,una,,O
,canción,,O
,muy,,O
,famoso,,B-ga
,que,,O
,sa,,O
,llama,,O
,Take,,O
,Care,,O
,.,,O
Sentence: 5110,Los,,B-ga
,canciones,,O
,son,,O
,tristes,,O
,pero,,O
,sonar,,O
,felices,,O
,.,,O
Sentence: 4336,Yo,,O
,quiero,,O
,viaje,,O
,a,,O
,los,,O
,países,,O
,sudamericano,,B-na
,con,,O
,mi,,O
,padres,,O
,.,,O
Sentence: 1001,Ella,,O
,tiene,,O
,un,,O
,novio,,O
,",",,O
,Julien,,O
,",",,O
,quien,,O
,le,,B-ga
,visita,,O
,en,,O
,sus,,O
,videos,,O
,.,,O
Sentence: 929,Y,,O
,también,,O
,Harry,,O
,tomó,,O
,un,,B-ga
,foto,,O
,con,,O
,este,,O
,paparazzi,,O
,.,,O
Sentence: 3865,Yo,,O
,tuve,,O
,un,,O
,tiempo,,O
,un,,O
,poco,,O
,divertida,,B-ga
,como,,O
,escribiendo,,O
,esa,,O
,prueba,,O
,",",,O
,pero,,O
,pienso,,O
,que,,O
,Ud,,O
,.,,O
Sentence: 4567,Un,,B-ga
,perfecta,,O
,vacaciones,,O
,es,,O
,haciendo,,O
,cosas,,O
,en,,O
,California,,O
,.,,O
Sentence: 4853,Esta,,O
,la,,O
,terminado,,O
,de,,O
,mi,,O
,perfecta,,O
,vacación,,B-na
,.,,O
Sentence: 4293,Es,,O
,una,,O
,vacacion,,B-na
,perfecta,,O
,.,,O
Sentence: 3782,Algunos,,O
,ser,,O
,cocidos,,O
,",",,O
,algunos,,O
,ser,,O
,crudo,,B-na
,.,,O
Sentence: 1753,Amy,,O
,es,,O
,cómico,,B-ga
,.,,O
Sentence: 1022,Pero,,O
,no,,O
,todos,,B-ga
,las,,O
,personas,,O
,de,,O
,famosa,,O
,estar,,O
,como,,O
,Michelle,,O
,Obama,,O
,.,,O
Sentence: 3378,Quiero,,O
,que,,O
,conocerlo,,O
,un,,O
,dia,,O
,y,,O
,tomar,,O
,fotografías,,O
,con,,O
,él,,O
,y,,O
,otras,,B-ga
,Youtubers,,O
,famosos,,O
,.,,O
Sentence: 3488,En,,O
,su,,O
,ano,,O
,primero,,O
,con,,O
,el,,O
,equipo,,O
,",",,O
,Los,,O
,gigantes,,O
,gano,,O
,el,,B-ga
,serie,,O
,Mundiales,,O
,y,,O
,Buster,,O
,Posey,,O
,gano,,O
,el,,O
,novato,,O
,del,,O
,ano,,O
,premio,,O
,.,,O
Sentence: 1582,McAdams,,O
,es,,O
,muy,,O
,simpática,,O
,a,,O
,su,,B-na
,amigos,,O
,.,,O
Sentence: 5109,Ella,,O
,es,,O
,una,,O
,cantante,,O
,y,,O
,músico,,B-ga
,.,,O
Sentence: 4632,La,,O
,comida,,O
,italiana,,O
,es,,O
,uno,,B-ga
,de,,O
,mis,,O
,favoritas,,O
,.,,O
Sentence: 4899,Mi,,O
,parte,,O
,favoritie,,O
,de,,O
,la,,O
,vacación,,B-na
,era,,O
,visitar,,O
,los,,O
,edificios,,O
,viejos,,O
,.,,O
Sentence: 4372,Yo,,O
,no,,O
,pude,,O
,volver,,O
,a,,O
,mi,,O
,casa,,O
,las,,O
,pasadas,,O
,vacación,,B-na
,de,,O
,invierno,,O
,.,,O
Sentence: 620,A,,O
,pesar,,O
,de,,O
,",",,O
,Brad,,O
,Pitt,,O
,es,,O
,siempre,,O
,un,,O
,actor,,O
,de,,O
,famoso,,O
,y,,O
,un,,O
,icon,,O
,de,,O
,Hollywood,,O
,y,,O
,los,,B-ga
,peliculas,,O
,.,,O
Sentence: 4168,Ella,,O
,y,,O
,su,,O
,familia,,O
,nadaron,,O
,en,,O
,agua,,O
,muy,,O
,bonita,,O
,",",,O
,montaron,,O
,caballos,,O
,en,,O
,el,,O
,bosque,,O
,y,,O
,la,,O
,playa,,O
,",",,O
,montaron,,O
,una,,O
,tirolina,,O
,entre,,O
,de,,O
,los,,O
,arboles,,O
,en,,O
,el,,O
,bosque,,O
,",",,O
,vieron,,O
,muchos,,O
,animales,,O
,bonitas,,B-ga
,",",,O
,y,,O
,comieron,,O
,mucha,,O
,comida,,O
,cultural,,O
,.,,O
Sentence: 4606,La,,O
,vacaciones,,O
,del,,O
,verano,,O
,pasado,,O
,fue,,O
,vacación,,B-na
,sustanciale,,O
,porque,,O
,aprendí,,O
,dos,,O
,habilidades,,O
,importantes,,O
,y,,O
,no,,O
,perdí,,O
,el,,O
,tiempo,,O
,.,,O
Sentence: 4820,Cada,,O
,día,,O
,de,,O
,mi,,O
,vacaciones,,O
,perfecta,,O
,",",,O
,yo,,O
,planeo,,O
,que,,O
,hacer,,O
,actividades,,O
,un,,O
,poco,,O
,aventureras,,O
,e,,O
,emocionante,,B-na
,",",,O
,pero,,O
,gasto,,O
,la,,O
,mayoría,,O
,de,,O
,mi,,O
,tiempo,,O
,relajando,,O
,.,,O
Sentence: 2241,Cuando,,O
,llegamos,,O
,a,,O
,Los,,O
,Angeles,,O
,",",,O
,nosotros,,O
,comemos,,O
,en,,O
,el,,O
,restaurante,,O
,muy,,O
,famosa,,B-ga
,de,,O
,japon,,O
,.,,O
Sentence: 4603,Siempre,,O
,me,,O
,siento,,O
,emocionado,,O
,y,,O
,la,,O
,vacación,,B-na
,de,,O
,verano,,O
,pasado,,O
,es,,O
,una,,O
,vacaciones,,O
,perfecta,,O
,.,,O
Sentence: 1186,Mucha,,O
,gente,,O
,no,,O
,les,,B-na
,gusta,,O
,Donald,,O
,porque,,O
